Sr. No.,Registration No,Type,Date Of Event,Gender
46351,2012B0033342,Birth,24/07/2012,Female
46352,2012B0033343,Birth,24/07/2012,Male
46353,2012B0033344,Birth,24/07/2012,Female
46354,2012B0033028,Birth,24/07/2012,Female
46355,2012B0033086,Birth,24/07/2012,Female
46356,2012B0032430,Birth,24/07/2012,Male
46357,2012B0032432,Birth,24/07/2012,Female
46358,2012B0032435,Birth,24/07/2012,Male
46359,2012B0032437,Birth,24/07/2012,Male
46360,2012B0032496,Birth,24/07/2012,Male
46361,2012B0032568,Birth,24/07/2012,Male
46362,2012B0032740,Birth,24/07/2012,Female
46363,2012B0032741,Birth,24/07/2012,Female
46364,2012B0032821,Birth,24/07/2012,Female
46365,2012B0032824,Birth,24/07/2012,Female
46366,2012B0033644,Birth,24/07/2012,Male
46367,2012D0018203,Death,24/07/2012,Male
46368,2012D0026451,Death,24/07/2012,Male
46369,2012D0026313,Death,24/07/2012,Male
46370,2012B0047055,Birth,24/07/2012,Male
46371,2012B0056803,Birth,24/07/2012,Male
46372,2012B0056800,Birth,24/07/2012,Male
46373,2012B0056949,Birth,24/07/2012,Male
46374,2012B0035254,Birth,24/07/2012,Male
46375,2012B0035736,Birth,24/07/2012,Female
46376,2012B0028295,Birth,24/07/2012,Female
46377,2012B0028293,Birth,24/07/2012,Female
46378,2012B0029912,Birth,24/07/2012,Male
46379,2012B0029913,Birth,24/07/2012,Male
46380,2012B0029840,Birth,24/07/2012,Female
46381,2012B0029836,Birth,24/07/2012,Female
46382,2012B0029837,Birth,24/07/2012,Male
46383,2012B0029748,Birth,24/07/2012,Male
46384,2012B0029749,Birth,24/07/2012,Female
46385,2012B0029750,Birth,24/07/2012,Male
46386,2012B0029752,Birth,24/07/2012,Female
46387,2012B0029753,Birth,24/07/2012,Male
46388,2012B0030906,Birth,24/07/2012,Female
46389,2012B0030900,Birth,24/07/2012,Male
46390,2012B0030901,Birth,24/07/2012,Male
46391,2012B0030902,Birth,24/07/2012,Female
46392,2012B0030915,Birth,24/07/2012,Male
46393,2012B0030934,Birth,24/07/2012,Female
46394,2012B0034785,Birth,24/07/2012,Female
46395,2012B0034572,Birth,24/07/2012,Male
46396,2012B0034469,Birth,24/07/2012,Female
46397,2012D0014898,Death,24/07/2012,Male
46398,2012D0014899,Death,24/07/2012,Male
46399,2012D0014900,Death,24/07/2012,Female
46400,2012D0014870,Death,24/07/2012,Male
46401,2012D0015077,Death,24/07/2012,Male
46402,2012D0015078,Death,24/07/2012,Male
46403,2012D0014545,Death,24/07/2012,Male
46404,2012D0014633,Death,24/07/2012,Male
46405,2012D0014784,Death,24/07/2012,Male
46406,2012D0014736,Death,24/07/2012,Male
46407,2012D0014704,Death,24/07/2012,Male
46408,2012D0014705,Death,24/07/2012,Female
46409,2012D0014275,Death,24/07/2012,Female
46410,2012D0014276,Death,24/07/2012,Male
46411,2012D0014277,Death,24/07/2012,Male
46412,2012D0014278,Death,24/07/2012,Male
46413,2012D0014279,Death,24/07/2012,Male
46414,2012D0014280,Death,24/07/2012,Female
46415,2012D0014281,Death,24/07/2012,Male
46416,2012D0014282,Death,24/07/2012,Female
46417,2012D0014283,Death,24/07/2012,Male
46418,2012D0014284,Death,24/07/2012,Female
46419,2012D0014285,Death,24/07/2012,Male
46420,2012D0014270,Death,24/07/2012,Male
46421,2012D0014271,Death,24/07/2012,Male
46422,2012D0014264,Death,24/07/2012,Male
46423,2012D0014265,Death,24/07/2012,Male
46424,2012D0014266,Death,24/07/2012,Female
46425,2012D0014267,Death,24/07/2012,Female
46426,2012D0014292,Death,24/07/2012,Female
46427,2012D0014293,Death,24/07/2012,Female
46428,2012D0014294,Death,24/07/2012,Female
46429,2012D0014295,Death,24/07/2012,Female
46430,2012D0014296,Death,24/07/2012,Male
46431,2012D0014297,Death,24/07/2012,Female
46432,2012D0014298,Death,24/07/2012,Female
46433,2012D0014299,Death,24/07/2012,Female
46434,2012D0014300,Death,24/07/2012,Female
46435,2012D0014301,Death,24/07/2012,Male
46436,2012D0014287,Death,24/07/2012,Female
46437,2012D0014288,Death,24/07/2012,Male
46438,2012D0014289,Death,24/07/2012,Male
46439,2012D0014290,Death,24/07/2012,Male
46440,2012D0014255,Death,24/07/2012,Female
46441,2012D0014318,Death,24/07/2012,Male
46442,2012D0014345,Death,24/07/2012,Male
46443,2012D0014346,Death,24/07/2012,Male
46444,2012D0014523,Death,24/07/2012,Female
46445,2012D0014433,Death,24/07/2012,Female
46446,2012D0014437,Death,24/07/2012,Female
46447,2012D0014427,Death,24/07/2012,Female
46448,2012D0014428,Death,24/07/2012,Female
46449,2012D0014087,Death,24/07/2012,Male
46450,2012D0014070,Death,24/07/2012,Male
46451,2012D0014039,Death,24/07/2012,Female
46452,2012D0014062,Death,24/07/2012,Male
46453,2012D0014053,Death,24/07/2012,Male
46454,2016B0039307,Birth,24/07/2012,Female
46455,2012D0014057,Death,25/07/2012,Female
46456,2012D0014040,Death,25/07/2012,Male
46457,2012D0014045,Death,25/07/2012,Female
46458,2012D0014024,Death,25/07/2012,Female
46459,2012D0014429,Death,25/07/2012,Female
46460,2012D0014453,Death,25/07/2012,Female
46461,2012D0014397,Death,25/07/2012,Male
46462,2012D0014399,Death,25/07/2012,Male
46463,2012D0014394,Death,25/07/2012,Male
46464,2012D0014390,Death,25/07/2012,Male
46465,2012D0014411,Death,25/07/2012,Male
46466,2012D0014412,Death,25/07/2012,Male
46467,2012D0014347,Death,25/07/2012,Male
46468,2012D0014348,Death,25/07/2012,Female
46469,2012D0014349,Death,25/07/2012,Female
46470,2012D0014350,Death,25/07/2012,Female
46471,2012D0014351,Death,25/07/2012,Male
46472,2012D0014324,Death,25/07/2012,Male
46473,2012D0014325,Death,25/07/2012,Female
46474,2012D0014319,Death,25/07/2012,Male
46475,2012D0014329,Death,25/07/2012,Female
46476,2012D0014330,Death,25/07/2012,Female
46477,2012D0014365,Death,25/07/2012,Female
46478,2012D0014366,Death,25/07/2012,Male
46479,2012D0014367,Death,25/07/2012,Female
46480,2012D0014353,Death,25/07/2012,Male
46481,2012D0014354,Death,25/07/2012,Male
46482,2012D0014355,Death,25/07/2012,Female
46483,2012D0014356,Death,25/07/2012,Female
46484,2012D0014357,Death,25/07/2012,Male
46485,2012D0014358,Death,25/07/2012,Female
46486,2012D0014359,Death,25/07/2012,Female
46487,2012D0014360,Death,25/07/2012,Male
46488,2012D0014361,Death,25/07/2012,Male
46489,2012D0014362,Death,25/07/2012,Female
46490,2012D0014363,Death,25/07/2012,Male
46491,2012D0014381,Death,25/07/2012,Female
46492,2012D0014369,Death,25/07/2012,Male
46493,2012D0014370,Death,25/07/2012,Male
46494,2012D0014371,Death,25/07/2012,Male
46495,2012D0014372,Death,25/07/2012,Female
46496,2012D0014373,Death,25/07/2012,Female
46497,2012D0014374,Death,25/07/2012,Female
46498,2012D0014375,Death,25/07/2012,Female
46499,2012D0014376,Death,25/07/2012,Female
46500,2012D0014377,Death,25/07/2012,Female
46501,2012D0014378,Death,25/07/2012,Male
46502,2012D0014305,Death,25/07/2012,Male
46503,2012D0014306,Death,25/07/2012,Male
46504,2012D0014303,Death,25/07/2012,Female
46505,2012D0014797,Death,25/07/2012,Female
46506,2012D0014642,Death,25/07/2012,Male
46507,2012D0014554,Death,25/07/2012,Male
46508,2012D0014574,Death,25/07/2012,Female
46509,2012D0015063,Death,25/07/2012,Male
46510,2012D0014861,Death,25/07/2012,Male
46511,2012D0014901,Death,25/07/2012,Female
46512,2012D0014902,Death,25/07/2012,Male
46513,2012D0014974,Death,25/07/2012,Male
46514,2012D0014917,Death,25/07/2012,Male
46515,2012D0014918,Death,25/07/2012,Male
46516,2012D0015169,Death,25/07/2012,Male
46517,2012B0034471,Birth,25/07/2012,Female
46518,2012B0034476,Birth,25/07/2012,Female
46519,2012B0034533,Birth,25/07/2012,Male
46520,2012B0030918,Birth,25/07/2012,Female
46521,2012B0030920,Birth,25/07/2012,Female
46522,2012B0030952,Birth,25/07/2012,Female
46523,2012B0030911,Birth,25/07/2012,Female
46524,2012B0030889,Birth,25/07/2012,Male
46525,2012B0030892,Birth,25/07/2012,Male
46526,2012B0030885,Birth,25/07/2012,Male
46527,2012B0030886,Birth,25/07/2012,Female
46528,2012B0030887,Birth,25/07/2012,Female
46529,2012B0030876,Birth,25/07/2012,Male
46530,2012B0033696,Birth,25/07/2012,Female
46531,2012B0030865,Birth,25/07/2012,Female
46532,2012B0030867,Birth,25/07/2012,Female
46533,2012B0030868,Birth,25/07/2012,Male
46534,2012B0030869,Birth,25/07/2012,Male
46535,2012B0033860,Birth,25/07/2012,Female
46536,2012B0033746,Birth,25/07/2012,Female
46537,2012B0030388,Birth,25/07/2012,Male
46538,2012B0035740,Birth,25/07/2012,Female
46539,2012B0036035,Birth,25/07/2012,Female
46540,2012B0035199,Birth,25/07/2012,Female
46541,2012B0035192,Birth,25/07/2012,Male
46542,2012B0035323,Birth,25/07/2012,Female
46543,2012B0035319,Birth,25/07/2012,Female
46544,2012B0029271,Birth,25/07/2012,Male
46545,2012B0057033,Birth,25/07/2012,Female
46546,2012B0046206,Birth,25/07/2012,Male
46547,2012D0013443,Death,25/07/2012,Male
46548,2012B0041879,Birth,25/07/2012,Male
46549,2012B0032827,Birth,25/07/2012,Male
46550,2012B0032830,Birth,25/07/2012,Male
46551,2012B0032795,Birth,25/07/2012,Male
46552,2012B0032742,Birth,25/07/2012,Female
46553,2012B0032743,Birth,25/07/2012,Female
46554,2012B0032745,Birth,25/07/2012,Female
46555,2012B0032833,Birth,25/07/2012,Female
46556,2012B0032898,Birth,25/07/2012,Female
46557,2012B0032899,Birth,25/07/2012,Male
46558,2012B0032572,Birth,25/07/2012,Female
46559,2012B0032538,Birth,25/07/2012,Female
46560,2012B0032608,Birth,25/07/2012,Female
46561,2012B0032593,Birth,25/07/2012,Male
46562,2012B0032590,Birth,25/07/2012,Female
46563,2012B0032610,Birth,25/07/2012,Male
46564,2012B0032439,Birth,25/07/2012,Male
46565,2012B0032458,Birth,25/07/2012,Female
46566,2012B0032441,Birth,25/07/2012,Male
46567,2012B0032442,Birth,25/07/2012,Female
46568,2012B0032444,Birth,25/07/2012,Male
46569,2012B0032406,Birth,25/07/2012,Male
46570,2012B0033088,Birth,25/07/2012,Female
46571,2012B0033134,Birth,25/07/2012,Female
46572,2012B0033345,Birth,25/07/2012,Male
46573,2012B0033346,Birth,25/07/2012,Male
46574,2012B0033347,Birth,25/07/2012,Female
46575,2012B0033298,Birth,25/07/2012,Male
46576,2012B0033435,Birth,25/07/2012,Male
46577,2012B0033540,Birth,25/07/2012,Female
46578,2012B0033519,Birth,25/07/2012,Male
46579,2012B0033520,Birth,25/07/2012,Male
46580,2012B0033521,Birth,25/07/2012,Female
46581,2012B0033523,Birth,25/07/2012,Female
46582,2012B0032080,Birth,25/07/2012,Female
46583,2012B0032081,Birth,25/07/2012,Female
46584,2012B0032162,Birth,25/07/2012,Male
46585,2012B0032160,Birth,25/07/2012,Male
46586,2012B0032151,Birth,25/07/2012,Male
46587,2012B0032152,Birth,25/07/2012,Female
46588,2012B0032286,Birth,25/07/2012,Male
46589,2012B0032208,Birth,25/07/2012,Male
46590,2012B0032203,Birth,25/07/2012,Male
46591,2012B0032201,Birth,25/07/2012,Male
46592,2012B0031806,Birth,25/07/2012,Female
46593,2012B0031765,Birth,25/07/2012,Female
46594,2012B0031753,Birth,25/07/2012,Female
46595,2012B0031779,Birth,25/07/2012,Male
46596,2012B0031876,Birth,25/07/2012,Female
46597,2012B0031878,Birth,25/07/2012,Female
46598,2012B0031862,Birth,25/07/2012,Male
46599,2012B0031957,Birth,25/07/2012,Female
46600,2012B0031916,Birth,25/07/2012,Female
46601,2012B0031936,Birth,25/07/2012,Male
46602,2012B0031738,Birth,25/07/2012,Female
46603,2012B0031736,Birth,25/07/2012,Female
46604,2012B0031674,Birth,25/07/2012,Female
46605,2012B0031672,Birth,25/07/2012,Male
46606,2012B0031670,Birth,25/07/2012,Female
46607,2012B0031624,Birth,25/07/2012,Male
46608,2012B0031626,Birth,25/07/2012,Female
46609,2012B0031627,Birth,25/07/2012,Male
46610,2012B0031628,Birth,25/07/2012,Female
46611,2012B0031611,Birth,25/07/2012,Female
46612,2012B0031609,Birth,25/07/2012,Male
46613,2012B0031489,Birth,25/07/2012,Male
46614,2012B0031484,Birth,25/07/2012,Male
46615,2012B0031447,Birth,25/07/2012,Male
46616,2012B0031448,Birth,25/07/2012,Male
46617,2012B0031533,Birth,25/07/2012,Male
46618,2012B0031530,Birth,25/07/2012,Male
46619,2012B0031525,Birth,25/07/2012,Female
46620,2012B0031542,Birth,25/07/2012,Male
46621,2012B0031550,Birth,25/07/2012,Female
46622,2012B0031367,Birth,25/07/2012,Female
46623,2012B0031377,Birth,25/07/2012,Female
46624,2012B0031378,Birth,25/07/2012,Female
46625,2012B0031380,Birth,25/07/2012,Male
46626,2012B0031383,Birth,25/07/2012,Male
46627,2012B0031384,Birth,25/07/2012,Male
46628,2012B0031370,Birth,25/07/2012,Male
46629,2012B0031371,Birth,25/07/2012,Female
46630,2012B0031373,Birth,25/07/2012,Female
46631,2012B0031374,Birth,25/07/2012,Female
46632,2012B0031386,Birth,25/07/2012,Male
46633,2012B0031387,Birth,25/07/2012,Male
46634,2012B0031388,Birth,25/07/2012,Female
46635,2012B0031442,Birth,25/07/2012,Male
46636,2012B0031443,Birth,25/07/2012,Female
46637,2012B0031364,Birth,25/07/2012,Male
46638,2012B0031365,Birth,25/07/2012,Female
46639,2012B0031228,Birth,25/07/2012,Male
46640,2012B0031226,Birth,25/07/2012,Male
46641,2012B0031286,Birth,25/07/2012,Male
46642,2012B0031153,Birth,25/07/2012,Female
46643,2012B0031156,Birth,25/07/2012,Female
46644,2012B0031149,Birth,25/07/2012,Male
46645,2012B0031150,Birth,25/07/2012,Female
46646,2012B0031151,Birth,25/07/2012,Female
46647,2012B0032302,Birth,25/07/2012,Female
46648,2012B0032353,Birth,25/07/2012,Female
46649,2012B0032334,Birth,25/07/2012,Male
46650,2012B0036393,Birth,25/07/2012,Male
46651,2012B0031103,Birth,25/07/2012,Male
46652,2012B0031147,Birth,25/07/2012,Male
46653,2012B0031054,Birth,25/07/2012,Male
46654,2012B0031058,Birth,25/07/2012,Male
46655,2012B0031059,Birth,25/07/2012,Male
46656,2012B0031063,Birth,25/07/2012,Male
46657,2012B0031064,Birth,25/07/2012,Male
46658,2012B0031041,Birth,25/07/2012,Male
46659,2012D0015423,Death,25/07/2012,Male
46660,2012B0052887,Birth,25/07/2012,Female
46661,2012B0037528,Birth,26/07/2012,Male
46662,2012D0015344,Death,26/07/2012,Female
46663,2012D0015352,Death,26/07/2012,Male
46664,2012B0031051,Birth,26/07/2012,Female
46665,2012B0031140,Birth,26/07/2012,Female
46666,2012B0031135,Birth,26/07/2012,Male
46667,2012B0031138,Birth,26/07/2012,Female
46668,2012B0031133,Birth,26/07/2012,Female
46669,2012B0031130,Birth,26/07/2012,Male
46670,2012B0031127,Birth,26/07/2012,Male
46671,2012B0031125,Birth,26/07/2012,Male
46672,2012B0031121,Birth,26/07/2012,Female
46673,2012B0031112,Birth,26/07/2012,Female
46674,2012B0031108,Birth,26/07/2012,Male
46675,2012B0031100,Birth,26/07/2012,Male
46676,2012B0032335,Birth,26/07/2012,Female
46677,2012B0032336,Birth,26/07/2012,Female
46678,2012B0032337,Birth,26/07/2012,Male
46679,2012B0032327,Birth,26/07/2012,Male
46680,2012B0032361,Birth,26/07/2012,Female
46681,2012B0032362,Birth,26/07/2012,Male
46682,2012B0032359,Birth,26/07/2012,Male
46683,2012B0032365,Birth,26/07/2012,Male
46684,2012B0032367,Birth,26/07/2012,Female
46685,2012B0031211,Birth,26/07/2012,Female
46686,2012B0031212,Birth,26/07/2012,Female
46687,2012B0031213,Birth,26/07/2012,Male
46688,2012B0031271,Birth,26/07/2012,Male
46689,2012B0031269,Birth,26/07/2012,Male
46690,2012B0031222,Birth,26/07/2012,Male
46691,2012B0031220,Birth,26/07/2012,Female
46692,2012B0031218,Birth,26/07/2012,Female
46693,2012B0031366,Birth,26/07/2012,Female
46694,2012B0031406,Birth,26/07/2012,Female
46695,2012B0031403,Birth,26/07/2012,Female
46696,2012B0031375,Birth,26/07/2012,Male
46697,2012B0031376,Birth,26/07/2012,Female
46698,2012B0031372,Birth,26/07/2012,Female
46699,2012B0031379,Birth,26/07/2012,Female
46700,2012B0031551,Birth,26/07/2012,Female
46701,2012B0031545,Birth,26/07/2012,Male
46702,2012B0031577,Birth,26/07/2012,Male
46703,2012B0031564,Birth,26/07/2012,Female
46704,2012B0031562,Birth,26/07/2012,Female
46705,2012B0031547,Birth,26/07/2012,Male
46706,2012B0031449,Birth,26/07/2012,Female
46707,2012B0031458,Birth,26/07/2012,Male
46708,2012B0031454,Birth,26/07/2012,Male
46709,2012B0031452,Birth,26/07/2012,Male
46710,2012B0031460,Birth,26/07/2012,Male
46711,2012B0031461,Birth,26/07/2012,Male
46712,2012B0031629,Birth,26/07/2012,Female
46713,2012B0031671,Birth,26/07/2012,Male
46714,2012B0031675,Birth,26/07/2012,Female
46715,2012B0031676,Birth,26/07/2012,Female
46716,2012B0031703,Birth,26/07/2012,Female
46717,2012B0031723,Birth,26/07/2012,Female
46718,2012B0031935,Birth,26/07/2012,Female
46719,2012B0031919,Birth,26/07/2012,Male
46720,2012B0031921,Birth,26/07/2012,Female
46721,2012B0031898,Birth,26/07/2012,Male
46722,2012B0031864,Birth,26/07/2012,Female
46723,2012B0031868,Birth,26/07/2012,Female
46724,2012B0031839,Birth,26/07/2012,Male
46725,2012B0031840,Birth,26/07/2012,Female
46726,2012B0031846,Birth,26/07/2012,Female
46727,2012B0031847,Birth,26/07/2012,Male
46728,2012B0031837,Birth,26/07/2012,Male
46729,2012B0031821,Birth,26/07/2012,Male
46730,2012B0031818,Birth,26/07/2012,Male
46731,2012B0031754,Birth,26/07/2012,Female
46732,2012B0031766,Birth,26/07/2012,Male
46733,2012B0031770,Birth,26/07/2012,Male
46734,2012B0031763,Birth,26/07/2012,Male
46735,2012B0031816,Birth,26/07/2012,Female
46736,2012B0032206,Birth,26/07/2012,Female
46737,2012B0032207,Birth,26/07/2012,Female
46738,2012B0032213,Birth,26/07/2012,Female
46739,2012B0032229,Birth,26/07/2012,Female
46740,2012B0032218,Birth,26/07/2012,Male
46741,2012B0032225,Birth,26/07/2012,Male
46742,2012B0032226,Birth,26/07/2012,Female
46743,2012B0032227,Birth,26/07/2012,Male
46744,2012B0032288,Birth,26/07/2012,Female
46745,2012B0032285,Birth,26/07/2012,Female
46746,2012B0032304,Birth,26/07/2012,Female
46747,2012B0032296,Birth,26/07/2012,Female
46748,2012B0032321,Birth,26/07/2012,Male
46749,2012B0032325,Birth,26/07/2012,Female
46750,2012B0032133,Birth,26/07/2012,Male
46751,2012B0032124,Birth,26/07/2012,Male
46752,2012B0032164,Birth,26/07/2012,Female
46753,2012B0032175,Birth,26/07/2012,Male
46754,2012B0032076,Birth,26/07/2012,Female
46755,2013D0002644,Death,26/07/2012,Male
46756,2012B0033524,Birth,26/07/2012,Male
46757,2012B0033471,Birth,26/07/2012,Male
46758,2012B0033348,Birth,26/07/2012,Female
46759,2012B0033349,Birth,26/07/2012,Female
46760,2012B0033350,Birth,26/07/2012,Female
46761,2012B0033351,Birth,26/07/2012,Female
46762,2012B0033089,Birth,26/07/2012,Male
46763,2012B0032407,Birth,26/07/2012,Female
46764,2012B0032399,Birth,26/07/2012,Male
46765,2012B0032446,Birth,26/07/2012,Female
46766,2012B0032447,Birth,26/07/2012,Male
46767,2012B0032509,Birth,26/07/2012,Female
46768,2012B0032629,Birth,26/07/2012,Female
46769,2012B0032569,Birth,26/07/2012,Male
46770,2012B0032562,Birth,26/07/2012,Female
46771,2012B0032906,Birth,26/07/2012,Male
46772,2012B0032901,Birth,26/07/2012,Female
46773,2012B0032903,Birth,26/07/2012,Male
46774,2012B0032877,Birth,26/07/2012,Female
46775,2012B0032746,Birth,26/07/2012,Male
46776,2012B0032747,Birth,26/07/2012,Female
46777,2012B0032748,Birth,26/07/2012,Male
46778,2012B0032749,Birth,26/07/2012,Male
46779,2012B0032797,Birth,26/07/2012,Female
46780,2012B0032804,Birth,26/07/2012,Male
46781,2012B0042155,Birth,26/07/2012,Female
46782,2012B0042156,Birth,26/07/2012,Male
46783,2012D0026494,Death,26/07/2012,Female
46784,2012D0013760,Death,26/07/2012,Male
46785,2012B0035211,Birth,26/07/2012,Female
46786,2012B0035742,Birth,26/07/2012,Female
46787,2012B0035824,Birth,26/07/2012,Female
46788,2012D0022783,Death,26/07/2012,Male
46789,2012B0030363,Birth,26/07/2012,Male
46790,2012B0033743,Birth,26/07/2012,Female
46791,2012B0033861,Birth,26/07/2012,Male
46792,2012B0033920,Birth,26/07/2012,Male
46793,2012B0033923,Birth,26/07/2012,Female
46794,2012B0034259,Birth,26/07/2012,Female
46795,2012B0034263,Birth,26/07/2012,Male
46796,2012B0034269,Birth,26/07/2012,Male
46797,2012B0033705,Birth,26/07/2012,Female
46798,2012B0033706,Birth,26/07/2012,Male
46799,2012B0030893,Birth,26/07/2012,Female
46800,2012B0030894,Birth,26/07/2012,Female
46801,2012B0030895,Birth,26/07/2012,Male
46802,2012B0030896,Birth,26/07/2012,Female
46803,2012B0030922,Birth,26/07/2012,Female
46804,2012B0030456,Birth,26/07/2012,Female
46805,2012B0034540,Birth,26/07/2012,Female
46806,2012B0034544,Birth,26/07/2012,Female
46807,2012B0034309,Birth,26/07/2012,Male
46808,2012B0034347,Birth,26/07/2012,Male
46809,2012B0034360,Birth,26/07/2012,Female
46810,2012B0034994,Birth,26/07/2012,Female
46811,2012D0015170,Death,26/07/2012,Male
46812,2012D0014919,Death,26/07/2012,Male
46813,2012D0014921,Death,26/07/2012,Male
46814,2012D0014976,Death,26/07/2012,Female
46815,2012D0014903,Death,26/07/2012,Male
46816,2012D0014904,Death,26/07/2012,Male
46817,2012D0014905,Death,26/07/2012,Male
46818,2012D0014906,Death,26/07/2012,Female
46819,2012D0015079,Death,26/07/2012,Female
46820,2012D0015101,Death,26/07/2012,Female
46821,2012D0015065,Death,26/07/2012,Male
46822,2012D0015026,Death,26/07/2012,Male
46823,2012D0014556,Death,26/07/2012,Female
46824,2012D0014593,Death,26/07/2012,Male
46825,2012D0014636,Death,26/07/2012,Female
46826,2012D0014637,Death,26/07/2012,Male
46827,2012D0014638,Death,26/07/2012,Male
46828,2012D0014639,Death,26/07/2012,Male
46829,2012D0014640,Death,26/07/2012,Male
46830,2012D0014641,Death,26/07/2012,Male
46831,2012D0014785,Death,26/07/2012,Female
46832,2012D0014781,Death,26/07/2012,Male
46833,2012D0014788,Death,26/07/2012,Male
46834,2012D0014796,Death,26/07/2012,Male
46835,2012D0014382,Death,26/07/2012,Male
46836,2012D0014385,Death,26/07/2012,Male
46837,2012D0014386,Death,26/07/2012,Female
46838,2012D0014387,Death,26/07/2012,Male
46839,2012D0014388,Death,26/07/2012,Male
46840,2012D0014389,Death,26/07/2012,Female
46841,2012D0014320,Death,26/07/2012,Male
46842,2012D0014413,Death,26/07/2012,Male
46843,2012D0014414,Death,26/07/2012,Male
46844,2012D0014415,Death,26/07/2012,Male
46845,2012D0014416,Death,26/07/2012,Male
46846,2012D0014417,Death,26/07/2012,Male
46847,2012D0014418,Death,26/07/2012,Female
46848,2012D0014419,Death,26/07/2012,Female
46849,2012D0014420,Death,26/07/2012,Female
46850,2012D0014421,Death,26/07/2012,Male
46851,2012D0014422,Death,26/07/2012,Male
46852,2012D0014423,Death,26/07/2012,Male
46853,2012D0014424,Death,26/07/2012,Male
46854,2012D0014425,Death,26/07/2012,Male
46855,2012D0014426,Death,26/07/2012,Female
46856,2012D0014391,Death,26/07/2012,Female
46857,2012D0014392,Death,26/07/2012,Female
46858,2012D0014393,Death,26/07/2012,Female
46859,2012D0014396,Death,26/07/2012,Female
46860,2012D0014398,Death,26/07/2012,Male
46861,2012D0014401,Death,26/07/2012,Male
46862,2012D0014402,Death,26/07/2012,Male
46863,2012D0014404,Death,26/07/2012,Male
46864,2012D0014409,Death,26/07/2012,Female
46865,2012D0014410,Death,26/07/2012,Male
46866,2012D0014406,Death,26/07/2012,Male
46867,2012D0014407,Death,26/07/2012,Female
46868,2012D0014474,Death,26/07/2012,Male
46869,2012D0014026,Death,26/07/2012,Male
46870,2012D0014060,Death,26/07/2012,Male
46871,2012D0014066,Death,26/07/2012,Male
46872,2012D0014073,Death,26/07/2012,Male
46873,2012D0014074,Death,26/07/2012,Female
46874,2012D0014088,Death,26/07/2012,Male
46875,2012D0014095,Death,26/07/2012,Male
46876,2012D0014475,Death,27/07/2012,Male
46877,2012D0014445,Death,27/07/2012,Male
46878,2012D0014449,Death,27/07/2012,Male
46879,2012D0014321,Death,27/07/2012,Female
46880,2012D0014322,Death,27/07/2012,Male
46881,2012D0014323,Death,27/07/2012,Male
46882,2012D0014316,Death,27/07/2012,Male
46883,2012D0014336,Death,27/07/2012,Female
46884,2012D0014334,Death,27/07/2012,Female
46885,2012D0014795,Death,27/07/2012,Male
46886,2012D0014763,Death,27/07/2012,Male
46887,2012D0014703,Death,27/07/2012,Male
46888,2012D0014689,Death,27/07/2012,Female
46889,2012D0014744,Death,27/07/2012,Female
46890,2012D0014630,Death,27/07/2012,Female
46891,2012D0014631,Death,27/07/2012,Female
46892,2012D0014643,Death,27/07/2012,Female
46893,2012D0014644,Death,27/07/2012,Female
46894,2012D0014645,Death,27/07/2012,Female
46895,2012D0014646,Death,27/07/2012,Female
46896,2012D0014647,Death,27/07/2012,Female
46897,2012D0014624,Death,27/07/2012,Female
46898,2012D0014625,Death,27/07/2012,Female
46899,2012D0014626,Death,27/07/2012,Female
46900,2012D0014627,Death,27/07/2012,Female
46901,2012D0014601,Death,27/07/2012,Male
46902,2012D0014650,Death,27/07/2012,Male
46903,2012D0014651,Death,27/07/2012,Male
46904,2012D0014652,Death,27/07/2012,Male
46905,2012D0014654,Death,27/07/2012,Male
46906,2012D0014655,Death,27/07/2012,Female
46907,2012D0014656,Death,27/07/2012,Male
46908,2012D0014657,Death,27/07/2012,Male
46909,2012D0014668,Death,27/07/2012,Male
46910,2012D0014660,Death,27/07/2012,Female
46911,2012D0014661,Death,27/07/2012,Male
46912,2012D0014662,Death,27/07/2012,Male
46913,2012D0014663,Death,27/07/2012,Female
46914,2012D0014664,Death,27/07/2012,Female
46915,2012D0014665,Death,27/07/2012,Female
46916,2012D0014670,Death,27/07/2012,Female
46917,2012D0014671,Death,27/07/2012,Female
46918,2012D0014672,Death,27/07/2012,Female
46919,2012D0014677,Death,27/07/2012,Male
46920,2012D0014679,Death,27/07/2012,Female
46921,2012D0014681,Death,27/07/2012,Female
46922,2012D0014550,Death,27/07/2012,Male
46923,2012D0014542,Death,27/07/2012,Male
46924,2012D0014540,Death,27/07/2012,Male
46925,2012D0015045,Death,27/07/2012,Female
46926,2012D0015102,Death,27/07/2012,Female
46927,2012D0015104,Death,27/07/2012,Female
46928,2012D0014907,Death,27/07/2012,Female
46929,2012D0014908,Death,27/07/2012,Female
46930,2012D0014909,Death,27/07/2012,Female
46931,2012D0014910,Death,27/07/2012,Male
46932,2012D0014852,Death,27/07/2012,Male
46933,2012D0014977,Death,27/07/2012,Female
46934,2012D0014978,Death,27/07/2012,Male
46935,2012B0030441,Birth,27/07/2012,Male
46936,2012B0033698,Birth,27/07/2012,Female
46937,2012B0030956,Birth,27/07/2012,Female
46938,2012B0034253,Birth,27/07/2012,Male
46939,2012B0033924,Birth,27/07/2012,Male
46940,2012B0033871,Birth,27/07/2012,Female
46941,2012B0035829,Birth,27/07/2012,Male
46942,2012B0039035,Birth,27/07/2012,Male
