Sr. No.,Registration No,Type,Date Of Event,Gender
54182,2013D0016796,Death,24/08/2013,Female
54183,2013D0016797,Death,24/08/2013,Male
54184,2013D0016798,Death,24/08/2013,Male
54185,2013B0038023,Birth,24/08/2013,Male
54186,2013B0038024,Birth,24/08/2013,Male
54187,2013B0038036,Birth,24/08/2013,Male
54188,2013B0037889,Birth,24/08/2013,Female
54189,2013B0037966,Birth,24/08/2013,Male
54190,2013B0037961,Birth,24/08/2013,Female
54191,2013B0037951,Birth,24/08/2013,Female
54192,2013B0038115,Birth,24/08/2013,Female
54193,2013B0038116,Birth,24/08/2013,Female
54194,2013B0038180,Birth,24/08/2013,Male
54195,2013B0038167,Birth,24/08/2013,Female
54196,2013B0038151,Birth,24/08/2013,Female
54197,2013B0038112,Birth,24/08/2013,Male
54198,2013B0038097,Birth,24/08/2013,Male
54199,2013B0038100,Birth,24/08/2013,Male
54200,2013B0038085,Birth,24/08/2013,Male
54201,2013B0038073,Birth,24/08/2013,Female
54202,2013B0038071,Birth,24/08/2013,Male
54203,2013B0038066,Birth,24/08/2013,Female
54204,2013B0038067,Birth,24/08/2013,Male
54205,2013B0038068,Birth,24/08/2013,Male
54206,2013B0038464,Birth,24/08/2013,Male
54207,2013B0038215,Birth,24/08/2013,Male
54208,2013B0038218,Birth,24/08/2013,Female
54209,2013B0037833,Birth,24/08/2013,Male
54210,2013B0037834,Birth,24/08/2013,Female
54211,2013B0037756,Birth,24/08/2013,Male
54212,2013B0037659,Birth,24/08/2013,Male
54213,2013B0037606,Birth,24/08/2013,Male
54214,2013B0037554,Birth,24/08/2013,Male
54215,2013B0037524,Birth,24/08/2013,Female
54216,2013D0024137,Death,24/08/2013,Female
54217,2013D0018879,Death,24/08/2013,Male
54218,2014B0005187,Birth,24/08/2013,Male
54219,2013B0056034,Birth,24/08/2013,Female
54220,2013B0036206,Birth,24/08/2013,Male
54221,2013B0036240,Birth,24/08/2013,Male
54222,2013B0036242,Birth,24/08/2013,Female
54223,2013B0036217,Birth,24/08/2013,Female
54224,2013B0036215,Birth,24/08/2013,Male
54225,2013B0036029,Birth,24/08/2013,Female
54226,2013B0035959,Birth,24/08/2013,Female
54227,2013B0035961,Birth,24/08/2013,Female
54228,2013B0035872,Birth,24/08/2013,Female
54229,2013B0035873,Birth,24/08/2013,Female
54230,2013B0035874,Birth,24/08/2013,Male
54231,2013B0035875,Birth,24/08/2013,Male
54232,2013B0036373,Birth,24/08/2013,Male
54233,2013B0036378,Birth,24/08/2013,Female
54234,2013B0036379,Birth,24/08/2013,Male
54235,2013B0036380,Birth,24/08/2013,Female
54236,2013B0036363,Birth,24/08/2013,Female
54237,2013B0036392,Birth,24/08/2013,Female
54238,2013B0036390,Birth,24/08/2013,Female
54239,2013B0036384,Birth,24/08/2013,Male
54240,2013B0036387,Birth,24/08/2013,Male
54241,2013B0036309,Birth,24/08/2013,Female
54242,2013B0036304,Birth,24/08/2013,Female
54243,2013B0036793,Birth,24/08/2013,Male
54244,2013B0036788,Birth,24/08/2013,Male
54245,2013B0036713,Birth,24/08/2013,Male
54246,2013B0036714,Birth,24/08/2013,Male
54247,2013B0036716,Birth,24/08/2013,Male
54248,2013B0036717,Birth,24/08/2013,Male
54249,2013B0036718,Birth,24/08/2013,Male
54250,2013B0036926,Birth,24/08/2013,Female
54251,2013B0036928,Birth,24/08/2013,Female
54252,2013B0036931,Birth,24/08/2013,Male
54253,2013B0036885,Birth,24/08/2013,Male
54254,2013B0036940,Birth,24/08/2013,Female
54255,2013B0036938,Birth,24/08/2013,Male
54256,2013B0036936,Birth,24/08/2013,Male
54257,2013B0036975,Birth,24/08/2013,Male
54258,2013B0036976,Birth,24/08/2013,Female
54259,2013B0036971,Birth,24/08/2013,Male
54260,2013B0036980,Birth,24/08/2013,Male
54261,2013B0036676,Birth,24/08/2013,Female
54262,2013B0036711,Birth,24/08/2013,Male
54263,2013B0036692,Birth,24/08/2013,Male
54264,2013B0036647,Birth,24/08/2013,Female
54265,2013B0036662,Birth,24/08/2013,Male
54266,2013B0036602,Birth,24/08/2013,Male
54267,2013B0036609,Birth,24/08/2013,Female
54268,2013B0036443,Birth,24/08/2013,Male
54269,2013B0036444,Birth,24/08/2013,Male
54270,2013B0036437,Birth,24/08/2013,Female
54271,2013B0036449,Birth,24/08/2013,Male
54272,2013B0036434,Birth,24/08/2013,Male
54273,2013B0036435,Birth,24/08/2013,Male
54274,2013B0036457,Birth,24/08/2013,Female
54275,2013B0036460,Birth,24/08/2013,Male
54276,2013B0036461,Birth,24/08/2013,Female
54277,2013B0036471,Birth,24/08/2013,Male
54278,2013B0036496,Birth,24/08/2013,Female
54279,2013B0036498,Birth,24/08/2013,Male
54280,2013B0036511,Birth,24/08/2013,Female
54281,2013B0036539,Birth,24/08/2013,Male
54282,2013B0036556,Birth,24/08/2013,Male
54283,2013B0037512,Birth,24/08/2013,Male
54284,2013B0037486,Birth,24/08/2013,Female
54285,2013B0037480,Birth,24/08/2013,Male
54286,2013B0037323,Birth,24/08/2013,Male
54287,2013B0037336,Birth,24/08/2013,Female
54288,2013B0037311,Birth,24/08/2013,Male
54289,2013B0037415,Birth,24/08/2013,Female
54290,2013B0037205,Birth,24/08/2013,Female
54291,2013B0037206,Birth,24/08/2013,Female
54292,2013B0037176,Birth,24/08/2013,Female
54293,2013B0037246,Birth,24/08/2013,Female
54294,2013B0037250,Birth,24/08/2013,Male
54295,2013B0037299,Birth,24/08/2013,Female
54296,2013B0037297,Birth,24/08/2013,Female
54297,2013B0037282,Birth,24/08/2013,Female
54298,2013B0037083,Birth,24/08/2013,Female
54299,2013B0037051,Birth,24/08/2013,Female
54300,2013B0037053,Birth,24/08/2013,Female
54301,2013B0037054,Birth,24/08/2013,Female
54302,2013B0037016,Birth,24/08/2013,Female
54303,2013B0037035,Birth,24/08/2013,Female
54304,2013B0037036,Birth,24/08/2013,Female
54305,2013B0037044,Birth,24/08/2013,Male
54306,2013B0037039,Birth,24/08/2013,Female
54307,2013B0037028,Birth,24/08/2013,Male
54308,2013B0037025,Birth,24/08/2013,Female
54309,2013B0037026,Birth,24/08/2013,Female
54310,2013B0037030,Birth,24/08/2013,Female
54311,2013B0037032,Birth,24/08/2013,Female
54312,2013B0037033,Birth,24/08/2013,Male
54313,2013B0037021,Birth,24/08/2013,Male
54314,2013B0037018,Birth,24/08/2013,Male
54315,2013B0037133,Birth,24/08/2013,Female
54316,2013B0037128,Birth,24/08/2013,Female
54317,2013B0037144,Birth,24/08/2013,Female
54318,2013D0017994,Death,24/08/2013,Male
54319,2013D0017995,Death,24/08/2013,Female
54320,2013D0017996,Death,24/08/2013,Male
54321,2013D0017997,Death,25/08/2013,Female
54322,2013D0017983,Death,25/08/2013,Male
54323,2013D0018006,Death,25/08/2013,Male
54324,2013D0017986,Death,25/08/2013,Male
54325,2013D0018079,Death,25/08/2013,Male
54326,2013D0018249,Death,25/08/2013,Male
54327,2013D0018251,Death,25/08/2013,Female
54328,2013D0018358,Death,25/08/2013,Female
54329,2013B0046767,Birth,25/08/2013,Male
54330,2013B0037140,Birth,25/08/2013,Female
54331,2013B0037148,Birth,25/08/2013,Male
54332,2013B0037129,Birth,25/08/2013,Male
54333,2013B0037127,Birth,25/08/2013,Male
54334,2013B0037124,Birth,25/08/2013,Male
54335,2013B0037109,Birth,25/08/2013,Male
54336,2013B0037110,Birth,25/08/2013,Male
54337,2013B0037283,Birth,25/08/2013,Male
54338,2013B0037185,Birth,25/08/2013,Male
54339,2013B0037405,Birth,25/08/2013,Female
54340,2013B0037411,Birth,25/08/2013,Male
54341,2013B0037422,Birth,25/08/2013,Female
54342,2013B0037420,Birth,25/08/2013,Male
54343,2013B0037425,Birth,25/08/2013,Female
54344,2013B0037426,Birth,25/08/2013,Female
54345,2013B0037427,Birth,25/08/2013,Female
54346,2013B0037429,Birth,25/08/2013,Male
54347,2013B0037379,Birth,25/08/2013,Male
54348,2013B0037402,Birth,25/08/2013,Female
54349,2013B0037396,Birth,25/08/2013,Female
54350,2013B0037393,Birth,25/08/2013,Male
54351,2013B0037394,Birth,25/08/2013,Male
54352,2013B0037399,Birth,25/08/2013,Female
54353,2013B0037338,Birth,25/08/2013,Male
54354,2013B0037330,Birth,25/08/2013,Female
54355,2013B0037333,Birth,25/08/2013,Female
54356,2013B0037316,Birth,25/08/2013,Female
54357,2013B0037326,Birth,25/08/2013,Male
54358,2013B0037367,Birth,25/08/2013,Female
54359,2013B0037368,Birth,25/08/2013,Male
54360,2013B0037370,Birth,25/08/2013,Female
54361,2013B0037365,Birth,25/08/2013,Male
54362,2013B0037358,Birth,25/08/2013,Male
54363,2013B0037346,Birth,25/08/2013,Female
54364,2013B0037361,Birth,25/08/2013,Male
54365,2013B0037354,Birth,25/08/2013,Female
54366,2013B0037351,Birth,25/08/2013,Female
54367,2013B0037340,Birth,25/08/2013,Female
54368,2013B0037468,Birth,25/08/2013,Female
54369,2013B0037452,Birth,25/08/2013,Female
54370,2013B0036559,Birth,25/08/2013,Male
54371,2013B0036529,Birth,25/08/2013,Male
54372,2013B0036512,Birth,25/08/2013,Male
54373,2013B0036456,Birth,25/08/2013,Male
54374,2013B0036452,Birth,25/08/2013,Male
54375,2013B0036450,Birth,25/08/2013,Female
54376,2013B0036447,Birth,25/08/2013,Male
54377,2013B0036603,Birth,25/08/2013,Female
54378,2013B0036600,Birth,25/08/2013,Female
54379,2013B0036606,Birth,25/08/2013,Male
54380,2013B0036561,Birth,25/08/2013,Male
54381,2013B0036670,Birth,25/08/2013,Male
54382,2013B0036933,Birth,25/08/2013,Male
54383,2013B0036941,Birth,25/08/2013,Male
54384,2013B0036950,Birth,25/08/2013,Male
54385,2013B0036947,Birth,25/08/2013,Female
54386,2013B0036945,Birth,25/08/2013,Male
54387,2013B0036953,Birth,25/08/2013,Female
54388,2013B0036956,Birth,25/08/2013,Male
54389,2013B0036959,Birth,25/08/2013,Female
54390,2013B0036867,Birth,25/08/2013,Male
54391,2013B0036864,Birth,25/08/2013,Male
54392,2013B0036876,Birth,25/08/2013,Female
54393,2013B0036930,Birth,25/08/2013,Female
54394,2013B0036720,Birth,25/08/2013,Female
54395,2013B0036721,Birth,25/08/2013,Female
54396,2013B0036722,Birth,25/08/2013,Female
54397,2013B0036724,Birth,25/08/2013,Male
54398,2013B0036728,Birth,25/08/2013,Female
54399,2013B0036726,Birth,25/08/2013,Male
54400,2013B0036730,Birth,25/08/2013,Female
54401,2013B0036732,Birth,25/08/2013,Male
54402,2013B0036758,Birth,25/08/2013,Female
54403,2013B0036830,Birth,25/08/2013,Male
54404,2013B0036323,Birth,25/08/2013,Male
54405,2013B0036316,Birth,25/08/2013,Female
54406,2013B0036386,Birth,25/08/2013,Male
54407,2013B0036383,Birth,25/08/2013,Female
54408,2013B0036396,Birth,25/08/2013,Male
54409,2013B0036347,Birth,25/08/2013,Male
54410,2013B0035876,Birth,25/08/2013,Female
54411,2013B0035877,Birth,25/08/2013,Female
54412,2013B0035878,Birth,25/08/2013,Male
54413,2013B0035966,Birth,25/08/2013,Female
54414,2013B0035967,Birth,25/08/2013,Male
54415,2013B0035882,Birth,25/08/2013,Male
54416,2013B0035880,Birth,25/08/2013,Male
54417,2013B0036039,Birth,25/08/2013,Female
54418,2013B0036222,Birth,25/08/2013,Female
54419,2013B0036283,Birth,25/08/2013,Male
54420,2013B0040506,Birth,25/08/2013,Male
54421,2013B0040509,Birth,25/08/2013,Female
54422,2013B0040511,Birth,25/08/2013,Female
54423,2013B0050771,Birth,25/08/2013,Male
54424,2013B0050646,Birth,25/08/2013,Male
54425,2013D0027078,Death,25/08/2013,Female
54426,2013D0027360,Death,25/08/2013,Female
54427,2013B0037564,Birth,25/08/2013,Female
54428,2013B0037580,Birth,25/08/2013,Male
54429,2013B0037798,Birth,25/08/2013,Male
54430,2013B0037847,Birth,25/08/2013,Female
54431,2013B0037848,Birth,25/08/2013,Female
54432,2013B0038204,Birth,25/08/2013,Female
54433,2013B0038220,Birth,25/08/2013,Male
54434,2013B0038447,Birth,25/08/2013,Male
54435,2013B0038070,Birth,25/08/2013,Female
54436,2013B0038041,Birth,25/08/2013,Male
54437,2013B0038079,Birth,25/08/2013,Male
54438,2013B0038081,Birth,25/08/2013,Female
54439,2013B0038082,Birth,25/08/2013,Female
54440,2013B0038083,Birth,25/08/2013,Female
54441,2013B0038077,Birth,25/08/2013,Female
54442,2013B0038075,Birth,25/08/2013,Female
54443,2013B0038152,Birth,25/08/2013,Male
54444,2013B0038162,Birth,25/08/2013,Male
54445,2013B0038163,Birth,25/08/2013,Female
54446,2013B0038118,Birth,25/08/2013,Female
54447,2013B0038121,Birth,25/08/2013,Female
54448,2013B0038128,Birth,25/08/2013,Male
54449,2013B0038129,Birth,25/08/2013,Male
54450,2013B0038138,Birth,25/08/2013,Female
54451,2013B0038139,Birth,25/08/2013,Male
54452,2013B0037952,Birth,25/08/2013,Male
54453,2013B0037962,Birth,25/08/2013,Female
54454,2013B0037963,Birth,25/08/2013,Male
54455,2013B0037944,Birth,25/08/2013,Male
54456,2013B0037891,Birth,25/08/2013,Male
54457,2013B0037894,Birth,25/08/2013,Female
54458,2013D0016965,Death,25/08/2013,Female
54459,2013B0038501,Birth,25/08/2013,Male
54460,2013B0038734,Birth,25/08/2013,Female
54461,2013B0038737,Birth,25/08/2013,Female
54462,2013B0038685,Birth,25/08/2013,Female
54463,2013B0038695,Birth,25/08/2013,Female
54464,2013B0042794,Birth,25/08/2013,Male
54465,2013B0057427,Birth,25/08/2013,Female
54466,2013B0048580,Birth,25/08/2013,Male
54467,2013D0017899,Death,25/08/2013,Male
54468,2013D0017683,Death,25/08/2013,Male
54469,2013D0017657,Death,25/08/2013,Male
54470,2013D0017658,Death,25/08/2013,Male
54471,2013D0017659,Death,25/08/2013,Male
54472,2013D0017660,Death,25/08/2013,Female
54473,2013D0017661,Death,25/08/2013,Male
54474,2013D0017646,Death,25/08/2013,Male
54475,2013D0017875,Death,25/08/2013,Female
54476,2013D0017813,Death,25/08/2013,Male
54477,2013D0017818,Death,25/08/2013,Male
54478,2013D0017821,Death,25/08/2013,Male
54479,2013D0017798,Death,25/08/2013,Male
54480,2013D0017801,Death,25/08/2013,Male
54481,2013D0023371,Death,25/08/2013,Male
54482,2013B0039905,Birth,25/08/2013,Female
54483,2013B0039902,Birth,25/08/2013,Female
54484,2013B0058204,Birth,25/08/2013,Male
54485,2014B0030360,Birth,25/08/2013,Male
54486,2013D0016970,Death,25/08/2013,Female
54487,2013D0016971,Death,25/08/2013,Male
54488,2013D0016972,Death,25/08/2013,Male
54489,2013D0016973,Death,25/08/2013,Female
54490,2013D0016974,Death,25/08/2013,Male
54491,2013D0016975,Death,25/08/2013,Male
54492,2013D0016976,Death,25/08/2013,Female
54493,2013D0016977,Death,25/08/2013,Male
54494,2013D0016978,Death,25/08/2013,Female
54495,2013D0016979,Death,25/08/2013,Male
54496,2013D0016980,Death,25/08/2013,Male
54497,2013D0016966,Death,25/08/2013,Male
54498,2013D0016967,Death,25/08/2013,Male
54499,2013D0016968,Death,25/08/2013,Male
54500,2013D0016982,Death,25/08/2013,Female
54501,2013D0016984,Death,25/08/2013,Male
54502,2013D0016985,Death,25/08/2013,Male
54503,2013D0016986,Death,25/08/2013,Male
54504,2013D0016987,Death,25/08/2013,Female
54505,2013D0016988,Death,25/08/2013,Male
54506,2013D0016989,Death,25/08/2013,Female
54507,2013D0016990,Death,25/08/2013,Female
54508,2013D0016991,Death,25/08/2013,Male
54509,2013D0016992,Death,25/08/2013,Male
54510,2013D0016993,Death,25/08/2013,Female
54511,2013D0016994,Death,25/08/2013,Male
54512,2013D0017054,Death,25/08/2013,Male
54513,2013D0017056,Death,25/08/2013,Male
54514,2013D0017057,Death,25/08/2013,Female
54515,2013D0017058,Death,25/08/2013,Female
54516,2013D0017059,Death,25/08/2013,Male
54517,2013D0017061,Death,25/08/2013,Male
54518,2013D0017086,Death,25/08/2013,Female
54519,2013D0017199,Death,25/08/2013,Female
54520,2013D0017200,Death,25/08/2013,Female
54521,2013D0017201,Death,25/08/2013,Female
54522,2013D0017281,Death,25/08/2013,Male
54523,2013D0017271,Death,25/08/2013,Female
54524,2013D0017257,Death,25/08/2013,Male
54525,2013D0017258,Death,25/08/2013,Male
54526,2013D0017262,Death,25/08/2013,Male
54527,2013D0017263,Death,25/08/2013,Male
54528,2013D0017264,Death,25/08/2013,Female
54529,2013D0017215,Death,25/08/2013,Male
54530,2013D0017216,Death,25/08/2013,Female
54531,2013D0017211,Death,25/08/2013,Female
54532,2013D0017212,Death,25/08/2013,Male
54533,2013D0017213,Death,25/08/2013,Female
54534,2013D0017512,Death,25/08/2013,Male
54535,2013D0017513,Death,25/08/2013,Female
54536,2013D0017515,Death,25/08/2013,Male
54537,2013D0017301,Death,25/08/2013,Female
54538,2013D0017293,Death,25/08/2013,Male
54539,2013D0017294,Death,25/08/2013,Female
54540,2013D0017295,Death,25/08/2013,Female
54541,2013D0017318,Death,25/08/2013,Female
54542,2013D0017319,Death,25/08/2013,Male
54543,2013D0017348,Death,25/08/2013,Male
54544,2013D0017344,Death,25/08/2013,Male
54545,2013B0039572,Birth,25/08/2013,Male
54546,2013B0039440,Birth,26/08/2013,Female
54547,2013B0039442,Birth,26/08/2013,Female
54548,2013B0038889,Birth,26/08/2013,Male
54549,2013B0038873,Birth,26/08/2013,Female
54550,2013B0039005,Birth,26/08/2013,Male
54551,2013D0017349,Death,26/08/2013,Male
54552,2013D0017334,Death,26/08/2013,Female
54553,2013D0017335,Death,26/08/2013,Male
54554,2013D0017336,Death,26/08/2013,Male
54555,2013D0017337,Death,26/08/2013,Female
54556,2013D0017338,Death,26/08/2013,Female
54557,2013D0017339,Death,26/08/2013,Female
54558,2013D0017340,Death,26/08/2013,Male
54559,2013D0017341,Death,26/08/2013,Male
54560,2013D0017342,Death,26/08/2013,Male
54561,2013D0017320,Death,26/08/2013,Male
54562,2013D0017321,Death,26/08/2013,Male
54563,2013D0017310,Death,26/08/2013,Male
54564,2013D0017363,Death,26/08/2013,Male
54565,2013D0017516,Death,26/08/2013,Male
54566,2013D0017517,Death,26/08/2013,Male
54567,2013D0017527,Death,26/08/2013,Male
54568,2013D0017565,Death,26/08/2013,Female
54569,2013D0017440,Death,26/08/2013,Male
54570,2013D0017459,Death,26/08/2013,Female
54571,2013D0017460,Death,26/08/2013,Female
54572,2013D0017474,Death,26/08/2013,Female
54573,2013D0017494,Death,26/08/2013,Male
54574,2013D0017495,Death,26/08/2013,Male
54575,2013D0017484,Death,26/08/2013,Female
54576,2013D0017476,Death,26/08/2013,Male
54577,2013D0017209,Death,26/08/2013,Female
54578,2013D0017210,Death,26/08/2013,Female
54579,2013D0017268,Death,26/08/2013,Male
54580,2013D0017119,Death,26/08/2013,Male
54581,2013D0017121,Death,26/08/2013,Female
54582,2013D0017087,Death,26/08/2013,Male
54583,2013D0017088,Death,26/08/2013,Male
54584,2013D0017089,Death,26/08/2013,Male
54585,2013D0017090,Death,26/08/2013,Male
54586,2013D0017091,Death,26/08/2013,Female
54587,2013D0017092,Death,26/08/2013,Male
54588,2013D0017093,Death,26/08/2013,Female
54589,2013D0017094,Death,26/08/2013,Male
54590,2013D0017095,Death,26/08/2013,Female
54591,2013D0017096,Death,26/08/2013,Male
54592,2013D0017097,Death,26/08/2013,Female
54593,2013D0017098,Death,26/08/2013,Female
54594,2013D0017100,Death,26/08/2013,Female
54595,2013D0017101,Death,26/08/2013,Male
54596,2013D0017102,Death,26/08/2013,Male
54597,2013D0017103,Death,26/08/2013,Female
54598,2013D0017104,Death,26/08/2013,Male
54599,2013D0017105,Death,26/08/2013,Female
54600,2013D0017106,Death,26/08/2013,Female
54601,2013D0017107,Death,26/08/2013,Male
54602,2013D0017108,Death,26/08/2013,Female
54603,2013D0017062,Death,26/08/2013,Female
54604,2013D0017060,Death,26/08/2013,Female
54605,2013D0017055,Death,26/08/2013,Male
54606,2013D0017064,Death,26/08/2013,Male
54607,2013D0017065,Death,26/08/2013,Male
54608,2013D0017066,Death,26/08/2013,Male
54609,2013D0017067,Death,26/08/2013,Female
54610,2013D0017068,Death,26/08/2013,Male
54611,2013D0017069,Death,26/08/2013,Female
54612,2013D0017070,Death,26/08/2013,Male
54613,2013D0017071,Death,26/08/2013,Male
54614,2013D0017072,Death,26/08/2013,Male
54615,2013D0017073,Death,26/08/2013,Male
54616,2013D0017074,Death,26/08/2013,Female
54617,2013D0017075,Death,26/08/2013,Male
54618,2013D0017076,Death,26/08/2013,Male
54619,2013D0017077,Death,26/08/2013,Male
54620,2013D0017078,Death,26/08/2013,Male
54621,2013D0017079,Death,26/08/2013,Male
54622,2013D0017080,Death,26/08/2013,Male
54623,2013D0017081,Death,26/08/2013,Male
54624,2013D0017082,Death,26/08/2013,Male
54625,2013D0017083,Death,26/08/2013,Male
54626,2013D0017084,Death,26/08/2013,Male
54627,2013D0017085,Death,26/08/2013,Male
54628,2013B0039910,Birth,26/08/2013,Male
54629,2013D0017736,Death,26/08/2013,Male
54630,2013D0017823,Death,26/08/2013,Female
54631,2013D0017826,Death,26/08/2013,Female
54632,2013D0017664,Death,26/08/2013,Male
54633,2013D0017669,Death,26/08/2013,Female
54634,2013D0017671,Death,26/08/2013,Male
54635,2013D0017900,Death,26/08/2013,Female
54636,2013D0017878,Death,26/08/2013,Male
54637,2013B0048564,Birth,26/08/2013,Male
54638,2013B0057725,Birth,26/08/2013,Male
54639,2013B0038698,Birth,26/08/2013,Male
54640,2013B0038688,Birth,26/08/2013,Male
54641,2013B0038690,Birth,26/08/2013,Female
54642,2013B0038664,Birth,26/08/2013,Female
54643,2013B0038657,Birth,26/08/2013,Male
54644,2013B0038739,Birth,26/08/2013,Male
54645,2013B0038741,Birth,26/08/2013,Male
54646,2013B0038742,Birth,26/08/2013,Female
54647,2013B0038571,Birth,26/08/2013,Male
54648,2013B0038624,Birth,26/08/2013,Female
54649,2013B0038619,Birth,26/08/2013,Female
54650,2013B0038620,Birth,26/08/2013,Male
54651,2013B0038621,Birth,26/08/2013,Female
54652,2013B0038622,Birth,26/08/2013,Female
54653,2013B0043503,Birth,26/08/2013,Female
54654,2013B0037892,Birth,26/08/2013,Male
54655,2013B0037900,Birth,26/08/2013,Female
54656,2013B0037901,Birth,26/08/2013,Female
54657,2013B0037920,Birth,26/08/2013,Female
54658,2013B0037914,Birth,26/08/2013,Female
54659,2013B0037964,Birth,26/08/2013,Male
54660,2013B0037965,Birth,26/08/2013,Male
54661,2013B0037946,Birth,26/08/2013,Male
54662,2013B0038006,Birth,26/08/2013,Female
54663,2013B0038003,Birth,26/08/2013,Male
54664,2013B0038182,Birth,26/08/2013,Female
54665,2013B0038091,Birth,26/08/2013,Female
54666,2013B0038362,Birth,26/08/2013,Male
54667,2013B0038351,Birth,26/08/2013,Female
54668,2013B0038382,Birth,26/08/2013,Male
54669,2013B0038368,Birth,26/08/2013,Female
54670,2013B0038369,Birth,26/08/2013,Male
54671,2013B0038365,Birth,26/08/2013,Male
54672,2013B0038373,Birth,26/08/2013,Male
54673,2013B0038375,Birth,26/08/2013,Female
54674,2013B0038377,Birth,26/08/2013,Male
54675,2013B0038380,Birth,26/08/2013,Male
54676,2013B0038222,Birth,26/08/2013,Male
54677,2013B0038224,Birth,26/08/2013,Female
54678,2013B0038235,Birth,26/08/2013,Male
54679,2013B0038188,Birth,26/08/2013,Male
54680,2013B0038184,Birth,26/08/2013,Male
54681,2013B0038185,Birth,26/08/2013,Female
54682,2013B0037881,Birth,26/08/2013,Female
54683,2013B0037845,Birth,26/08/2013,Female
54684,2013B0037802,Birth,26/08/2013,Male
54685,2013B0037776,Birth,26/08/2013,Female
54686,2013B0037607,Birth,26/08/2013,Female
54687,2013B0037609,Birth,26/08/2013,Male
54688,2013B0037610,Birth,26/08/2013,Male
54689,2013B0037592,Birth,26/08/2013,Female
54690,2013B0037603,Birth,26/08/2013,Male
54691,2013B0037599,Birth,26/08/2013,Female
54692,2013B0037600,Birth,26/08/2013,Female
54693,2013B0037596,Birth,26/08/2013,Male
54694,2013B0037654,Birth,26/08/2013,Female
54695,2013B0037655,Birth,26/08/2013,Male
54696,2013B0037661,Birth,26/08/2013,Male
54697,2013B0037675,Birth,26/08/2013,Male
54698,2013B0037665,Birth,26/08/2013,Female
54699,2013B0037666,Birth,26/08/2013,Male
54700,2013B0037667,Birth,26/08/2013,Female
54701,2013B0037668,Birth,26/08/2013,Female
54702,2013B0037716,Birth,26/08/2013,Male
54703,2013B0037720,Birth,26/08/2013,Female
54704,2013B0037706,Birth,26/08/2013,Female
54705,2013B0037708,Birth,26/08/2013,Male
54706,2013B0037712,Birth,26/08/2013,Male
54707,2013B0037581,Birth,26/08/2013,Male
54708,2013B0037582,Birth,26/08/2013,Female
54709,2013D0023606,Death,26/08/2013,Female
54710,2013B0050789,Birth,26/08/2013,Male
54711,2013B0040520,Birth,26/08/2013,Female
54712,2013B0040217,Birth,26/08/2013,Female
54713,2013B0036253,Birth,26/08/2013,Male
54714,2013B0036251,Birth,26/08/2013,Male
54715,2013B0036249,Birth,26/08/2013,Male
54716,2013B0036247,Birth,26/08/2013,Male
54717,2013B0036244,Birth,26/08/2013,Female
54718,2013B0036245,Birth,26/08/2013,Male
54719,2013B0036277,Birth,26/08/2013,Male
54720,2013B0036274,Birth,26/08/2013,Male
54721,2013B0036226,Birth,26/08/2013,Male
54722,2013B0035887,Birth,26/08/2013,Female
54723,2013B0035896,Birth,26/08/2013,Male
54724,2013B0035891,Birth,26/08/2013,Female
54725,2013B0036374,Birth,26/08/2013,Female
54726,2013B0036398,Birth,26/08/2013,Female
54727,2013B0036404,Birth,26/08/2013,Male
54728,2013B0036401,Birth,26/08/2013,Female
54729,2013B0036326,Birth,26/08/2013,Female
54730,2013B0036330,Birth,26/08/2013,Female
54731,2013B0036834,Birth,26/08/2013,Female
54732,2013B0036782,Birth,26/08/2013,Female
54733,2013B0036795,Birth,26/08/2013,Male
54734,2013B0036797,Birth,26/08/2013,Female
54735,2013B0036805,Birth,26/08/2013,Male
54736,2013B0036759,Birth,26/08/2013,Female
54737,2013B0036756,Birth,26/08/2013,Male
54738,2013B0036747,Birth,26/08/2013,Female
54739,2013B0036771,Birth,26/08/2013,Female
54740,2013B0036780,Birth,26/08/2013,Female
54741,2013B0036774,Birth,26/08/2013,Female
54742,2013B0036775,Birth,26/08/2013,Female
54743,2013B0036736,Birth,26/08/2013,Female
54744,2013B0036729,Birth,26/08/2013,Male
54745,2013B0036932,Birth,26/08/2013,Male
54746,2013B0036874,Birth,26/08/2013,Male
54747,2013B0036872,Birth,26/08/2013,Male
54748,2013B0036880,Birth,26/08/2013,Male
54749,2013B0036955,Birth,26/08/2013,Male
54750,2013B0036562,Birth,26/08/2013,Female
54751,2013B0036564,Birth,26/08/2013,Female
54752,2013B0036568,Birth,26/08/2013,Male
54753,2013B0036571,Birth,26/08/2013,Male
54754,2013B0036463,Birth,26/08/2013,Female
54755,2013B0036533,Birth,26/08/2013,Male
54756,2013B0037453,Birth,26/08/2013,Female
54757,2013B0037456,Birth,26/08/2013,Male
54758,2013B0037465,Birth,26/08/2013,Male
54759,2013B0037462,Birth,26/08/2013,Male
54760,2013B0037459,Birth,26/08/2013,Female
54761,2013B0037470,Birth,26/08/2013,Female
54762,2013B0037474,Birth,26/08/2013,Female
54763,2013B0037476,Birth,26/08/2013,Male
54764,2013B0037478,Birth,26/08/2013,Male
54765,2013B0037479,Birth,26/08/2013,Female
54766,2013B0037482,Birth,26/08/2013,Female
54767,2013B0037484,Birth,26/08/2013,Male
54768,2013B0037497,Birth,26/08/2013,Male
54769,2013B0037498,Birth,26/08/2013,Female
54770,2013B0037492,Birth,26/08/2013,Female
