Sr. No.,Registration No,Type,Date Of Event,Gender
23995,2014B0017136,Birth,16/04/2014,Female
23996,2014B0017258,Birth,16/04/2014,Female
23997,2014B0017248,Birth,16/04/2014,Female
23998,2014B0017244,Birth,16/04/2014,Male
23999,2014B0017238,Birth,16/04/2014,Female
24000,2014B0017126,Birth,16/04/2014,Female
24001,2014B0017119,Birth,16/04/2014,Male
24002,2014D0006629,Death,16/04/2014,Female
24003,2014D0006646,Death,16/04/2014,Male
24004,2014D0006647,Death,16/04/2014,Male
24005,2014D0006497,Death,16/04/2014,Male
24006,2014D0007152,Death,16/04/2014,Male
24007,2014D0007043,Death,16/04/2014,Female
24008,2014D0007029,Death,16/04/2014,Male
24009,2014D0007115,Death,16/04/2014,Female
24010,2014D0006917,Death,16/04/2014,Male
24011,2014D0006880,Death,16/04/2014,Female
24012,2014D0006767,Death,16/04/2014,Male
24013,2014D0006743,Death,16/04/2014,Male
24014,2014D0006789,Death,16/04/2014,Female
24015,2014D0006831,Death,16/04/2014,Male
24016,2014D0006851,Death,16/04/2014,Male
24017,2014B0055004,Birth,16/04/2014,Female
24018,2014D0005245,Death,16/04/2014,Male
24019,2014D0007512,Death,16/04/2014,Male
24020,2014D0007498,Death,16/04/2014,Female
24021,2014D0007644,Death,16/04/2014,Male
24022,2014D0008158,Death,16/04/2014,Male
24023,2014B0019633,Birth,16/04/2014,Female
24024,2014B0019667,Birth,16/04/2014,Female
24025,2014B0015596,Birth,16/04/2014,Male
24026,2014B0015530,Birth,16/04/2014,Male
24027,2014B0015373,Birth,16/04/2014,Female
24028,2014B0011487,Birth,16/04/2014,Male
24029,2014B0011049,Birth,16/04/2014,Male
24030,2014B0011066,Birth,16/04/2014,Male
24031,2014B0015640,Birth,16/04/2014,Female
24032,2014B0015641,Birth,16/04/2014,Female
24033,2014B0015719,Birth,16/04/2014,Female
24034,2014B0015761,Birth,16/04/2014,Female
24035,2014B0015799,Birth,16/04/2014,Female
24036,2014B0015807,Birth,16/04/2014,Female
24037,2014B0015836,Birth,16/04/2014,Female
24038,2014B0015901,Birth,16/04/2014,Male
24039,2014B0015906,Birth,16/04/2014,Male
24040,2014B0015913,Birth,16/04/2014,Female
24041,2014B0015940,Birth,16/04/2014,Male
24042,2014B0015948,Birth,16/04/2014,Female
24043,2014B0015952,Birth,16/04/2014,Male
24044,2014B0015946,Birth,16/04/2014,Female
24045,2014B0015943,Birth,16/04/2014,Male
24046,2014B0015917,Birth,16/04/2014,Female
24047,2014B0015920,Birth,16/04/2014,Male
24048,2014B0015924,Birth,16/04/2014,Male
24049,2014B0015926,Birth,16/04/2014,Female
24050,2014B0016045,Birth,16/04/2014,Male
24051,2014B0016040,Birth,16/04/2014,Female
24052,2014B0016035,Birth,16/04/2014,Female
24053,2014B0016052,Birth,16/04/2014,Male
24054,2014B0016054,Birth,16/04/2014,Female
24055,2014B0016055,Birth,16/04/2014,Female
24056,2014B0016048,Birth,16/04/2014,Female
24057,2014B0016112,Birth,16/04/2014,Female
24058,2014B0016138,Birth,16/04/2014,Male
24059,2014B0016135,Birth,16/04/2014,Male
24060,2014B0018651,Birth,16/04/2014,Male
24061,2014B0010667,Birth,16/04/2014,Male
24062,2014D0009075,Death,16/04/2014,Male
24063,2014D0009082,Death,16/04/2014,Female
24064,2014D0009093,Death,16/04/2014,Female
24065,2014D0009094,Death,16/04/2014,Male
24066,2014D0008820,Death,16/04/2014,Male
24067,2014D0008817,Death,16/04/2014,Male
24068,2014D0008824,Death,16/04/2014,Female
24069,2014D0008877,Death,16/04/2014,Male
24070,2014D0008771,Death,16/04/2014,Male
24071,2014D0008774,Death,16/04/2014,Male
24072,2014D0008775,Death,16/04/2014,Female
24073,2014D0008763,Death,16/04/2014,Female
24074,2014D0008767,Death,16/04/2014,Male
24075,2014D0008760,Death,16/04/2014,Female
24076,2014D0008791,Death,16/04/2014,Male
24077,2014D0008788,Death,16/04/2014,Female
24078,2014D0008785,Death,16/04/2014,Female
24079,2014D0008780,Death,16/04/2014,Male
24080,2014D0008781,Death,16/04/2014,Female
24081,2014D0008782,Death,16/04/2014,Female
24082,2014D0008801,Death,16/04/2014,Male
24083,2014D0008798,Death,16/04/2014,Female
24084,2014D0008809,Death,16/04/2014,Female
24085,2014D0008914,Death,16/04/2014,Male
24086,2014D0009031,Death,16/04/2014,Male
24087,2014D0009034,Death,16/04/2014,Male
24088,2014D0009035,Death,16/04/2014,Male
24089,2014D0009020,Death,16/04/2014,Male
24090,2014D0009005,Death,16/04/2014,Male
24091,2014D0008966,Death,16/04/2014,Female
24092,2014D0008969,Death,16/04/2014,Female
24093,2014D0008517,Death,16/04/2014,Female
24094,2014D0008496,Death,16/04/2014,Male
24095,2014B0022647,Birth,16/04/2014,Female
24096,2014B0023154,Birth,16/04/2014,Female
24097,2014B0013034,Birth,16/04/2014,Male
24098,2014B0012818,Birth,16/04/2014,Male
24099,2014B0017560,Birth,16/04/2014,Female
24100,2014B0017571,Birth,16/04/2014,Male
24101,2014B0017526,Birth,16/04/2014,Female
24102,2014B0017532,Birth,16/04/2014,Male
24103,2014B0017760,Birth,16/04/2014,Female
24104,2014B0017788,Birth,16/04/2014,Female
24105,2014B0017720,Birth,16/04/2014,Female
24106,2014B0017723,Birth,16/04/2014,Male
24107,2014B0017662,Birth,16/04/2014,Male
24108,2014B0017665,Birth,16/04/2014,Male
24109,2014B0017668,Birth,16/04/2014,Male
24110,2014B0017669,Birth,16/04/2014,Male
24111,2014B0017672,Birth,16/04/2014,Female
24112,2014B0017703,Birth,16/04/2014,Male
24113,2014B0017696,Birth,16/04/2014,Female
24114,2014B0017946,Birth,16/04/2014,Female
24115,2014B0017982,Birth,16/04/2014,Male
24116,2014B0018019,Birth,16/04/2014,Male
24117,2014B0018020,Birth,16/04/2014,Male
24118,2014B0018015,Birth,16/04/2014,Female
24119,2014B0018016,Birth,16/04/2014,Male
24120,2014B0018017,Birth,16/04/2014,Male
24121,2014B0018011,Birth,16/04/2014,Male
24122,2014B0018012,Birth,16/04/2014,Female
24123,2014B0018013,Birth,16/04/2014,Female
24124,2014B0018045,Birth,16/04/2014,Female
24125,2014B0018025,Birth,16/04/2014,Male
24126,2014B0018026,Birth,16/04/2014,Female
24127,2014B0018027,Birth,16/04/2014,Male
24128,2014B0018030,Birth,16/04/2014,Male
24129,2014B0018031,Birth,16/04/2014,Male
24130,2014B0018032,Birth,16/04/2014,Female
24131,2014B0018033,Birth,16/04/2014,Female
24132,2014B0018034,Birth,16/04/2014,Male
24133,2014B0018035,Birth,16/04/2014,Male
24134,2014B0018036,Birth,16/04/2014,Male
24135,2014B0018037,Birth,16/04/2014,Male
24136,2014B0018038,Birth,16/04/2014,Male
24137,2014B0018039,Birth,16/04/2014,Female
24138,2014B0018040,Birth,16/04/2014,Female
24139,2014B0018041,Birth,16/04/2014,Male
24140,2014B0018042,Birth,16/04/2014,Female
24141,2014B0018043,Birth,16/04/2014,Female
24142,2014B0018047,Birth,16/04/2014,Female
24143,2014B0018022,Birth,16/04/2014,Male
24144,2014B0017811,Birth,16/04/2014,Female
24145,2014B0017791,Birth,16/04/2014,Female
24146,2014B0017806,Birth,16/04/2014,Female
24147,2014B0018261,Birth,16/04/2014,Male
24148,2014B0018569,Birth,16/04/2014,Male
24149,2014B0018537,Birth,16/04/2014,Male
24150,2014B0018565,Birth,16/04/2014,Female
24151,2014B0018646,Birth,16/04/2014,Female
24152,2014B0018525,Birth,16/04/2014,Female
24153,2014B0009371,Birth,16/04/2014,Female
24154,2014B0009398,Birth,16/04/2014,Female
24155,2014D0006425,Death,16/04/2014,Female
24156,2014D0009157,Death,16/04/2014,Male
24157,2014D0009179,Death,16/04/2014,Male
24158,2014D0009166,Death,16/04/2014,Male
24159,2014D0009170,Death,16/04/2014,Male
24160,2014D0009168,Death,16/04/2014,Male
24161,2014D0009162,Death,16/04/2014,Male
24162,2014D0006397,Death,16/04/2014,Male
24163,2014D0006211,Death,16/04/2014,Female
24164,2014D0009199,Death,16/04/2014,Female
24165,2014D0009202,Death,16/04/2014,Female
24166,2014D0009250,Death,16/04/2014,Female
24167,2014D0009240,Death,16/04/2014,Female
24168,2014D0009242,Death,16/04/2014,Male
24169,2014D0009360,Death,16/04/2014,Male
24170,2014D0005804,Death,16/04/2014,Female
24171,2014D0006036,Death,16/04/2014,Male
24172,2014D0006013,Death,16/04/2014,Male
24173,2014D0005987,Death,16/04/2014,Male
24174,2014D0005938,Death,16/04/2014,Male
24175,2014D0006156,Death,16/04/2014,Male
24176,2014D0006065,Death,17/04/2014,Female
24177,2014D0005955,Death,17/04/2014,Male
24178,2014D0009364,Death,17/04/2014,Male
24179,2014D0009433,Death,17/04/2014,Male
24180,2014D0009246,Death,17/04/2014,Female
24181,2014D0009235,Death,17/04/2014,Female
24182,2014D0009230,Death,17/04/2014,Female
24183,2014D0009203,Death,17/04/2014,Male
24184,2014D0009197,Death,17/04/2014,Female
24185,2014D0009312,Death,17/04/2014,Male
24186,2014D0009252,Death,17/04/2014,Male
24187,2014D0006203,Death,17/04/2014,Male
24188,2014D0006262,Death,17/04/2014,Male
24189,2014D0006325,Death,17/04/2014,Male
24190,2014D0006369,Death,17/04/2014,Male
24191,2014D0006353,Death,17/04/2014,Male
24192,2014D0009180,Death,17/04/2014,Male
24193,2014D0009136,Death,17/04/2014,Male
24194,2014B0039793,Birth,17/04/2014,Female
24195,2014B0014897,Birth,17/04/2014,Female
24196,2014B0010245,Birth,17/04/2014,Female
24197,2014B0009527,Birth,17/04/2014,Female
24198,2014B0009394,Birth,17/04/2014,Male
24199,2014B0009162,Birth,17/04/2014,Male
24200,2014B0009104,Birth,17/04/2014,Female
24201,2014B0009086,Birth,17/04/2014,Male
24202,2014B0008973,Birth,17/04/2014,Female
24203,2014B0008968,Birth,17/04/2014,Female
24204,2014B0018447,Birth,17/04/2014,Female
24205,2014B0018625,Birth,17/04/2014,Male
24206,2014B0018555,Birth,17/04/2014,Female
24207,2014B0018279,Birth,17/04/2014,Male
24208,2014B0018276,Birth,17/04/2014,Female
24209,2014B0018272,Birth,17/04/2014,Male
24210,2014B0018264,Birth,17/04/2014,Female
24211,2014B0018270,Birth,17/04/2014,Female
24212,2014B0018300,Birth,17/04/2014,Male
24213,2014B0018303,Birth,17/04/2014,Female
24214,2014B0018308,Birth,17/04/2014,Female
24215,2014B0018310,Birth,17/04/2014,Female
24216,2014B0018314,Birth,17/04/2014,Male
24217,2014B0018316,Birth,17/04/2014,Male
24218,2014B0018125,Birth,17/04/2014,Male
24219,2014B0018121,Birth,17/04/2014,Female
24220,2014B0018119,Birth,17/04/2014,Male
24221,2014B0018128,Birth,17/04/2014,Male
24222,2014B0018105,Birth,17/04/2014,Male
24223,2014B0018101,Birth,17/04/2014,Female
24224,2014B0018108,Birth,17/04/2014,Female
24225,2014B0018083,Birth,17/04/2014,Female
24226,2014B0018086,Birth,17/04/2014,Female
24227,2014B0018090,Birth,17/04/2014,Female
24228,2014B0018098,Birth,17/04/2014,Male
24229,2014B0017916,Birth,17/04/2014,Male
24230,2014B0017927,Birth,17/04/2014,Male
24231,2014B0018064,Birth,17/04/2014,Male
24232,2014B0018060,Birth,17/04/2014,Female
24233,2014B0018048,Birth,17/04/2014,Female
24234,2014B0018049,Birth,17/04/2014,Male
24235,2014B0018050,Birth,17/04/2014,Male
24236,2014B0018051,Birth,17/04/2014,Male
24237,2014B0018052,Birth,17/04/2014,Male
24238,2014B0018053,Birth,17/04/2014,Male
24239,2014B0018054,Birth,17/04/2014,Male
24240,2014B0018055,Birth,17/04/2014,Female
24241,2014B0018056,Birth,17/04/2014,Female
24242,2014B0018057,Birth,17/04/2014,Female
24243,2014B0018067,Birth,17/04/2014,Male
24244,2014B0018069,Birth,17/04/2014,Female
24245,2014B0018071,Birth,17/04/2014,Female
24246,2014B0018075,Birth,17/04/2014,Female
24247,2014B0018078,Birth,17/04/2014,Female
24248,2014B0018044,Birth,17/04/2014,Female
24249,2014B0018046,Birth,17/04/2014,Female
24250,2014B0017949,Birth,17/04/2014,Male
24251,2014B0017968,Birth,17/04/2014,Female
24252,2014B0017962,Birth,17/04/2014,Female
24253,2014B0017954,Birth,17/04/2014,Female
24254,2014B0017726,Birth,17/04/2014,Male
24255,2014B0017749,Birth,17/04/2014,Male
24256,2014B0017762,Birth,17/04/2014,Female
24257,2014B0017758,Birth,17/04/2014,Female
24258,2014B0017520,Birth,17/04/2014,Female
24259,2014B0017534,Birth,17/04/2014,Male
24260,2014B0017590,Birth,17/04/2014,Male
24261,2014B0017635,Birth,17/04/2014,Female
24262,2014B0013194,Birth,17/04/2014,Male
24263,2014B0017485,Birth,17/04/2014,Male
24264,2014D0008509,Death,17/04/2014,Male
24265,2014D0008514,Death,17/04/2014,Female
24266,2014D0008467,Death,17/04/2014,Male
24267,2014D0008534,Death,17/04/2014,Female
24268,2014D0008596,Death,17/04/2014,Male
24269,2014D0009036,Death,17/04/2014,Male
24270,2014D0009022,Death,17/04/2014,Male
24271,2014D0009024,Death,17/04/2014,Male
24272,2014D0009025,Death,17/04/2014,Male
24273,2014D0009027,Death,17/04/2014,Female
24274,2014D0008918,Death,17/04/2014,Male
24275,2014D0008926,Death,17/04/2014,Male
24276,2014D0008931,Death,17/04/2014,Female
24277,2014D0008901,Death,17/04/2014,Female
24278,2014D0008894,Death,17/04/2014,Male
24279,2014D0008945,Death,17/04/2014,Female
24280,2014D0008943,Death,17/04/2014,Male
24281,2014D0008951,Death,17/04/2014,Female
24282,2014D0008874,Death,17/04/2014,Female
24283,2014D0008880,Death,17/04/2014,Female
24284,2014D0008881,Death,17/04/2014,Male
24285,2014D0008886,Death,17/04/2014,Female
24286,2014D0008871,Death,17/04/2014,Female
24287,2014D0008872,Death,17/04/2014,Male
24288,2014D0008869,Death,17/04/2014,Female
24289,2014D0008861,Death,17/04/2014,Male
24290,2014D0008862,Death,17/04/2014,Male
24291,2014D0008858,Death,17/04/2014,Female
24292,2014D0008859,Death,17/04/2014,Male
24293,2014D0008864,Death,17/04/2014,Female
24294,2014D0008856,Death,17/04/2014,Female
24295,2014D0008851,Death,17/04/2014,Male
24296,2014D0009087,Death,17/04/2014,Female
24297,2014D0009112,Death,17/04/2014,Female
24298,2014D0009040,Death,17/04/2014,Female
24299,2014D0008309,Death,17/04/2014,Female
24300,2015B0004796,Birth,17/04/2014,Female
24301,2014B0016176,Birth,17/04/2014,Female
24302,2014B0016147,Birth,17/04/2014,Male
24303,2014B0016153,Birth,17/04/2014,Male
24304,2014B0016162,Birth,17/04/2014,Male
24305,2014B0016163,Birth,17/04/2014,Male
24306,2014B0016170,Birth,17/04/2014,Male
24307,2014B0016139,Birth,17/04/2014,Female
24308,2014B0016104,Birth,17/04/2014,Female
24309,2014B0016101,Birth,17/04/2014,Male
24310,2014B0016058,Birth,17/04/2014,Female
24311,2014B0016059,Birth,17/04/2014,Male
24312,2014B0016063,Birth,17/04/2014,Female
24313,2014B0016061,Birth,17/04/2014,Female
24314,2014B0015994,Birth,17/04/2014,Male
24315,2014B0015930,Birth,17/04/2014,Female
24316,2014B0015933,Birth,17/04/2014,Female
24317,2014B0015969,Birth,17/04/2014,Female
24318,2014B0015958,Birth,17/04/2014,Male
24319,2014B0015956,Birth,17/04/2014,Male
24320,2014B0015897,Birth,17/04/2014,Female
24321,2014B0015893,Birth,17/04/2014,Male
24322,2014B0015854,Birth,17/04/2014,Female
24323,2014B0015695,Birth,17/04/2014,Male
24324,2014B0019158,Birth,17/04/2014,Male
24325,2014B0019011,Birth,17/04/2014,Female
24326,2014B0018669,Birth,17/04/2014,Female
24327,2014B0018673,Birth,17/04/2014,Female
24328,2014B0015425,Birth,17/04/2014,Female
24329,2014B0015600,Birth,17/04/2014,Female
24330,2014B0015609,Birth,17/04/2014,Female
24331,2014B0019671,Birth,17/04/2014,Female
24332,2014B0024347,Birth,17/04/2014,Female
24333,2014D0007448,Death,17/04/2014,Male
24334,2014D0028192,Death,17/04/2014,Male
24335,2014D0028024,Death,17/04/2014,Female
24336,2014D0028025,Death,17/04/2014,Female
24337,2014D0028130,Death,17/04/2014,Male
24338,2014D0027854,Death,17/04/2014,Female
24339,2014D0027943,Death,17/04/2014,Male
24340,2014D0027994,Death,17/04/2014,Female
24341,2014B0055080,Birth,17/04/2014,Female
24342,2014D0006720,Death,17/04/2014,Male
24343,2014D0006854,Death,17/04/2014,Male
24344,2014D0006897,Death,17/04/2014,Female
24345,2014D0006931,Death,17/04/2014,Female
24346,2014D0006932,Death,17/04/2014,Male
24347,2014D0007110,Death,17/04/2014,Female
24348,2014D0007179,Death,17/04/2014,Female
24349,2014D0006535,Death,17/04/2014,Female
24350,2014D0006686,Death,17/04/2014,Male
24351,2014B0017194,Birth,17/04/2014,Male
24352,2014B0016784,Birth,17/04/2014,Female
24353,2014B0016779,Birth,17/04/2014,Male
24354,2014B0016797,Birth,17/04/2014,Male
24355,2014B0016798,Birth,17/04/2014,Male
24356,2014B0016803,Birth,17/04/2014,Female
24357,2014B0016809,Birth,17/04/2014,Female
24358,2014B0016740,Birth,17/04/2014,Female
24359,2014B0016916,Birth,17/04/2014,Male
24360,2014B0016925,Birth,17/04/2014,Female
24361,2014B0017390,Birth,17/04/2014,Female
24362,2014B0017376,Birth,17/04/2014,Female
24363,2014B0017373,Birth,17/04/2014,Male
24364,2014B0017348,Birth,17/04/2014,Male
24365,2014B0017351,Birth,17/04/2014,Female
24366,2014B0017317,Birth,17/04/2014,Female
24367,2014B0017289,Birth,17/04/2014,Female
24368,2014B0016384,Birth,17/04/2014,Female
24369,2014B0016389,Birth,17/04/2014,Male
24370,2014B0016353,Birth,17/04/2014,Female
24371,2014B0016337,Birth,17/04/2014,Male
24372,2014B0016325,Birth,17/04/2014,Male
24373,2014B0016308,Birth,17/04/2014,Female
24374,2014B0016318,Birth,17/04/2014,Male
24375,2014B0016283,Birth,17/04/2014,Male
24376,2014B0016441,Birth,17/04/2014,Female
24377,2014B0016418,Birth,17/04/2014,Female
24378,2014B0016475,Birth,17/04/2014,Male
24379,2014B0016451,Birth,17/04/2014,Male
24380,2014B0016662,Birth,17/04/2014,Male
24381,2014B0016663,Birth,17/04/2014,Male
24382,2014B0016664,Birth,17/04/2014,Female
24383,2014B0016671,Birth,17/04/2014,Male
24384,2014B0016666,Birth,17/04/2014,Female
24385,2014B0016699,Birth,17/04/2014,Female
24386,2014B0016691,Birth,17/04/2014,Male
24387,2014B0016609,Birth,17/04/2014,Female
24388,2014B0016613,Birth,17/04/2014,Female
24389,2014B0016623,Birth,17/04/2014,Female
24390,2014B0016592,Birth,17/04/2014,Male
24391,2014B0008526,Birth,17/04/2014,Female
24392,2014B0021558,Birth,17/04/2014,Male
24393,2014B0016597,Birth,18/04/2014,Female
24394,2014B0016667,Birth,18/04/2014,Male
24395,2014B0016651,Birth,18/04/2014,Male
24396,2014B0016640,Birth,18/04/2014,Male
24397,2014B0016626,Birth,18/04/2014,Female
24398,2014B0016629,Birth,18/04/2014,Male
24399,2014B0016630,Birth,18/04/2014,Female
24400,2014B0016452,Birth,18/04/2014,Male
24401,2014B0016458,Birth,18/04/2014,Male
24402,2014B0016464,Birth,18/04/2014,Female
24403,2014B0016471,Birth,18/04/2014,Male
24404,2014B0016431,Birth,18/04/2014,Male
24405,2014B0016434,Birth,18/04/2014,Female
24406,2014B0016424,Birth,18/04/2014,Female
24407,2014B0016447,Birth,18/04/2014,Female
24408,2014B0016270,Birth,18/04/2014,Female
24409,2014B0016310,Birth,18/04/2014,Male
24410,2014B0016359,Birth,18/04/2014,Male
24411,2014B0016399,Birth,18/04/2014,Female
24412,2014B0016407,Birth,18/04/2014,Male
24413,2014B0016216,Birth,18/04/2014,Male
24414,2014B0016217,Birth,18/04/2014,Female
24415,2014B0016202,Birth,18/04/2014,Male
24416,2014B0016223,Birth,18/04/2014,Female
24417,2014B0016204,Birth,18/04/2014,Female
24418,2014B0016206,Birth,18/04/2014,Female
24419,2014B0016198,Birth,18/04/2014,Female
24420,2014B0016195,Birth,18/04/2014,Female
24421,2014B0016235,Birth,18/04/2014,Male
24422,2014B0016230,Birth,18/04/2014,Female
24423,2014B0016231,Birth,18/04/2014,Female
24424,2014B0016242,Birth,18/04/2014,Male
24425,2014B0016251,Birth,18/04/2014,Female
24426,2014B0012549,Birth,18/04/2014,Male
24427,2014B0017292,Birth,18/04/2014,Male
24428,2014B0017302,Birth,18/04/2014,Female
24429,2014B0017322,Birth,18/04/2014,Female
24430,2014B0017347,Birth,18/04/2014,Female
24431,2014B0017357,Birth,18/04/2014,Male
24432,2014B0017360,Birth,18/04/2014,Male
24433,2014B0017327,Birth,18/04/2014,Female
24434,2014B0017366,Birth,18/04/2014,Male
24435,2014B0017399,Birth,18/04/2014,Male
24436,2014B0017434,Birth,18/04/2014,Female
24437,2014B0017411,Birth,18/04/2014,Female
24438,2014B0017394,Birth,18/04/2014,Male
24439,2014B0016710,Birth,18/04/2014,Female
24440,2014B0016732,Birth,18/04/2014,Female
24441,2014B0016818,Birth,18/04/2014,Male
24442,2014B0016813,Birth,18/04/2014,Male
24443,2014B0016825,Birth,18/04/2014,Female
24444,2014B0016826,Birth,18/04/2014,Female
24445,2014B0016823,Birth,18/04/2014,Female
24446,2014B0016831,Birth,18/04/2014,Male
24447,2014B0016801,Birth,18/04/2014,Male
24448,2014B0016788,Birth,18/04/2014,Male
24449,2014B0017195,Birth,18/04/2014,Male
24450,2014B0017208,Birth,18/04/2014,Male
24451,2014B0017199,Birth,18/04/2014,Female
24452,2014B0017193,Birth,18/04/2014,Female
24453,2014B0017188,Birth,18/04/2014,Female
24454,2014B0017219,Birth,18/04/2014,Male
24455,2014B0017225,Birth,18/04/2014,Male
24456,2014B0017203,Birth,18/04/2014,Female
24457,2014B0017215,Birth,18/04/2014,Male
24458,2014B0017278,Birth,18/04/2014,Female
24459,2014B0017279,Birth,18/04/2014,Female
24460,2014B0017272,Birth,18/04/2014,Female
24461,2014B0017273,Birth,18/04/2014,Female
24462,2014D0006638,Death,18/04/2014,Female
24463,2014D0006658,Death,18/04/2014,Male
24464,2014D0006616,Death,18/04/2014,Male
24465,2014D0006560,Death,18/04/2014,Male
24466,2014D0006447,Death,18/04/2014,Male
24467,2014D0007243,Death,18/04/2014,Female
24468,2014D0007244,Death,18/04/2014,Female
24469,2014D0006979,Death,18/04/2014,Female
24470,2014D0006980,Death,18/04/2014,Female
24471,2014D0006899,Death,18/04/2014,Male
24472,2014D0006736,Death,18/04/2014,Male
24473,2014D0006788,Death,18/04/2014,Male
24474,2014D0006809,Death,18/04/2014,Female
24475,2014B0055005,Birth,18/04/2014,Female
24476,2014D0007547,Death,18/04/2014,Male
24477,2014D0007565,Death,18/04/2014,Male
24478,2014D0007568,Death,18/04/2014,Male
24479,2017B0000015,Birth,18/04/2014,Male
24480,2014B0019765,Birth,18/04/2014,Female
24481,2014B0033741,Birth,18/04/2014,Female
24482,2014B0015605,Birth,18/04/2014,Male
24483,2014B0015588,Birth,18/04/2014,Female
24484,2014B0011457,Birth,18/04/2014,Male
24485,2014B0018683,Birth,18/04/2014,Male
24486,2014B0018697,Birth,18/04/2014,Female
24487,2014B0019026,Birth,18/04/2014,Male
24488,2014B0019028,Birth,18/04/2014,Male
24489,2014B0019031,Birth,18/04/2014,Female
24490,2014B0019034,Birth,18/04/2014,Male
24491,2014B0019186,Birth,18/04/2014,Female
24492,2014B0015718,Birth,18/04/2014,Male
24493,2014B0015699,Birth,18/04/2014,Male
24494,2014B0015638,Birth,18/04/2014,Male
24495,2014B0015619,Birth,18/04/2014,Female
24496,2014B0015676,Birth,18/04/2014,Male
24497,2014B0015819,Birth,18/04/2014,Female
24498,2014B0015960,Birth,18/04/2014,Male
24499,2014B0015962,Birth,18/04/2014,Female
24500,2014B0016067,Birth,18/04/2014,Female
24501,2014B0016105,Birth,18/04/2014,Male
24502,2014B0016108,Birth,18/04/2014,Female
24503,2014B0016117,Birth,18/04/2014,Male
24504,2014B0016171,Birth,18/04/2014,Female
24505,2014B0016157,Birth,18/04/2014,Female
24506,2014B0016167,Birth,18/04/2014,Male
24507,2014B0016165,Birth,18/04/2014,Female
24508,2014B0016145,Birth,18/04/2014,Male
24509,2014B0016177,Birth,18/04/2014,Female
24510,2014B0016175,Birth,18/04/2014,Female
24511,2014B0016181,Birth,18/04/2014,Male
24512,2014B0016190,Birth,18/04/2014,Female
24513,2014B0016191,Birth,18/04/2014,Female
24514,2014B0016184,Birth,18/04/2014,Male
24515,2014B0016186,Birth,18/04/2014,Male
24516,2014B0016187,Birth,18/04/2014,Female
24517,2014B0010950,Birth,18/04/2014,Male
24518,2014B0010870,Birth,18/04/2014,Male
24519,2014D0009053,Death,18/04/2014,Male
24520,2014D0009101,Death,18/04/2014,Female
24521,2014D0009096,Death,18/04/2014,Female
24522,2014D0009097,Death,18/04/2014,Female
24523,2014D0009091,Death,18/04/2014,Female
24524,2014D0009077,Death,18/04/2014,Male
24525,2014D0009079,Death,18/04/2014,Male
24526,2014D0008870,Death,18/04/2014,Male
24527,2014D0008866,Death,18/04/2014,Female
24528,2014D0008876,Death,18/04/2014,Male
24529,2014D0008892,Death,18/04/2014,Female
24530,2014D0008893,Death,18/04/2014,Male
24531,2014D0008811,Death,18/04/2014,Female
24532,2014D0008960,Death,18/04/2014,Male
24533,2014D0008962,Death,18/04/2014,Female
24534,2014D0008963,Death,18/04/2014,Female
24535,2014D0008964,Death,18/04/2014,Male
24536,2014D0008965,Death,18/04/2014,Female
24537,2014D0008930,Death,18/04/2014,Male
24538,2014D0008937,Death,18/04/2014,Male
24539,2014D0008908,Death,18/04/2014,Male
24540,2014D0008912,Death,18/04/2014,Female
24541,2014D0008905,Death,18/04/2014,Male
24542,2014D0008928,Death,18/04/2014,Female
24543,2014D0008920,Death,18/04/2014,Male
24544,2014D0009029,Death,18/04/2014,Male
24545,2014D0009006,Death,18/04/2014,Male
24546,2014D0008968,Death,18/04/2014,Male
24547,2014B0017491,Birth,18/04/2014,Male
24548,2014B0017497,Birth,18/04/2014,Female
24549,2014B0013183,Birth,18/04/2014,Female
24550,2014B0013149,Birth,18/04/2014,Male
24551,2014B0013154,Birth,18/04/2014,Male
24552,2014B0017607,Birth,18/04/2014,Male
24553,2014B0017603,Birth,18/04/2014,Female
24554,2014B0017605,Birth,18/04/2014,Female
24555,2014B0017610,Birth,18/04/2014,Male
24556,2014B0017611,Birth,18/04/2014,Female
24557,2014B0017502,Birth,18/04/2014,Male
24558,2014B0017766,Birth,18/04/2014,Male
24559,2014B0017786,Birth,18/04/2014,Male
24560,2014B0017778,Birth,18/04/2014,Female
24561,2014B0017781,Birth,18/04/2014,Female
24562,2014B0017729,Birth,18/04/2014,Male
24563,2014B0017694,Birth,18/04/2014,Male
24564,2014B0017689,Birth,18/04/2014,Female
24565,2014B0017709,Birth,18/04/2014,Female
24566,2014B0017676,Birth,18/04/2014,Female
24567,2014B0017957,Birth,18/04/2014,Female
24568,2014B0018014,Birth,18/04/2014,Female
24569,2014B0018072,Birth,18/04/2014,Female
24570,2014B0018070,Birth,18/04/2014,Female
24571,2014B0018061,Birth,18/04/2014,Female
24572,2014B0018062,Birth,18/04/2014,Female
24573,2014B0018065,Birth,18/04/2014,Female
24574,2014B0018059,Birth,18/04/2014,Female
24575,2014B0017929,Birth,18/04/2014,Female
24576,2014B0017934,Birth,18/04/2014,Female
24577,2014B0017926,Birth,18/04/2014,Male
24578,2014B0017924,Birth,18/04/2014,Female
24579,2014B0017917,Birth,18/04/2014,Male
24580,2014B0017796,Birth,18/04/2014,Male
24581,2014B0017819,Birth,18/04/2014,Male
24582,2014B0018129,Birth,18/04/2014,Female
24583,2014B0018133,Birth,18/04/2014,Female
24584,2014B0018137,Birth,18/04/2014,Female
