Sr. No.,Registration No,Type,Date Of Event,Gender
36386,2015B0024051,Birth,13/06/2015,Male
36387,2015B0024052,Birth,13/06/2015,Female
36388,2015B0023519,Birth,13/06/2015,Female
36389,2015B0023520,Birth,13/06/2015,Male
36390,2015B0024346,Birth,13/06/2015,Female
36391,2015B0024364,Birth,13/06/2015,Male
36392,2015B0024060,Birth,13/06/2015,Male
36393,2015B0024058,Birth,13/06/2015,Male
36394,2015B0024062,Birth,13/06/2015,Female
36395,2015B0024064,Birth,13/06/2015,Male
36396,2015B0024181,Birth,13/06/2015,Male
36397,2015B0024187,Birth,13/06/2015,Male
36398,2015B0024184,Birth,13/06/2015,Female
36399,2015B0024185,Birth,13/06/2015,Male
36400,2015B0024247,Birth,13/06/2015,Male
36401,2015B0024154,Birth,13/06/2015,Female
36402,2015B0024132,Birth,13/06/2015,Female
36403,2015B0024148,Birth,13/06/2015,Female
36404,2015B0023348,Birth,13/06/2015,Female
36405,2015B0023369,Birth,14/06/2015,Female
36406,2015B0023356,Birth,14/06/2015,Female
36407,2015B0023354,Birth,14/06/2015,Female
36408,2015B0023386,Birth,14/06/2015,Female
36409,2015B0023387,Birth,14/06/2015,Female
36410,2015B0023392,Birth,14/06/2015,Female
36411,2015B0024068,Birth,14/06/2015,Male
36412,2015B0024069,Birth,14/06/2015,Male
36413,2015B0024070,Birth,14/06/2015,Female
36414,2015B0024071,Birth,14/06/2015,Female
36415,2015B0024078,Birth,14/06/2015,Female
36416,2015B0024066,Birth,14/06/2015,Male
36417,2015B0024091,Birth,14/06/2015,Female
36418,2015B0024092,Birth,14/06/2015,Female
36419,2015B0024093,Birth,14/06/2015,Female
36420,2015B0024094,Birth,14/06/2015,Female
36421,2015B0024095,Birth,14/06/2015,Male
36422,2015B0024096,Birth,14/06/2015,Male
36423,2015B0024097,Birth,14/06/2015,Female
36424,2015B0024361,Birth,14/06/2015,Male
36425,2015B0024305,Birth,14/06/2015,Male
36426,2015B0024306,Birth,14/06/2015,Male
36427,2015B0023437,Birth,14/06/2015,Female
36428,2015B0023972,Birth,14/06/2015,Male
36429,2015B0023973,Birth,14/06/2015,Male
36430,2015B0023974,Birth,14/06/2015,Female
36431,2015B0023975,Birth,14/06/2015,Female
36432,2015B0023976,Birth,14/06/2015,Male
36433,2015B0023977,Birth,14/06/2015,Female
36434,2015B0023978,Birth,14/06/2015,Female
36435,2015B0023979,Birth,14/06/2015,Male
36436,2015B0023980,Birth,14/06/2015,Female
36437,2015B0023981,Birth,14/06/2015,Female
36438,2015B0023982,Birth,14/06/2015,Female
36439,2015B0023983,Birth,14/06/2015,Male
36440,2015B0023984,Birth,14/06/2015,Male
36441,2015B0023985,Birth,14/06/2015,Male
36442,2015B0023986,Birth,14/06/2015,Male
36443,2015B0023987,Birth,14/06/2015,Female
36444,2015B0023988,Birth,14/06/2015,Male
36445,2015B0023961,Birth,14/06/2015,Female
36446,2015B0023962,Birth,14/06/2015,Male
36447,2015B0023898,Birth,14/06/2015,Male
36448,2015B0023893,Birth,14/06/2015,Male
36449,2015B0023887,Birth,14/06/2015,Female
36450,2015B0023860,Birth,14/06/2015,Female
36451,2015B0023861,Birth,14/06/2015,Male
36452,2015B0028657,Birth,14/06/2015,Male
36453,2015D0013357,Death,14/06/2015,Male
36454,2015D0013358,Death,14/06/2015,Female
36455,2015D0013352,Death,14/06/2015,Male
36456,2015D0012644,Death,14/06/2015,Female
36457,2015D0012770,Death,14/06/2015,Female
36458,2015D0012766,Death,14/06/2015,Male
36459,2015D0012835,Death,14/06/2015,Female
36460,2015D0012836,Death,14/06/2015,Female
36461,2015D0012837,Death,14/06/2015,Male
36462,2015D0012789,Death,14/06/2015,Female
36463,2015D0012790,Death,14/06/2015,Male
36464,2015D0012810,Death,14/06/2015,Male
36465,2015D0012811,Death,14/06/2015,Female
36466,2015D0012813,Death,14/06/2015,Male
36467,2015D0012814,Death,14/06/2015,Male
36468,2015D0012816,Death,14/06/2015,Female
36469,2015D0012817,Death,14/06/2015,Female
36470,2015D0012883,Death,14/06/2015,Male
36471,2015D0012872,Death,14/06/2015,Male
36472,2015D0012890,Death,14/06/2015,Female
36473,2015D0012902,Death,14/06/2015,Female
36474,2015D0012907,Death,14/06/2015,Male
36475,2015D0012912,Death,14/06/2015,Male
36476,2015D0012913,Death,14/06/2015,Female
36477,2015D0012914,Death,14/06/2015,Male
36478,2015D0012919,Death,14/06/2015,Male
36479,2015D0012920,Death,14/06/2015,Female
36480,2015D0012921,Death,14/06/2015,Male
36481,2015D0012857,Death,14/06/2015,Male
36482,2015D0012858,Death,14/06/2015,Male
36483,2015D0012969,Death,14/06/2015,Female
36484,2015D0012970,Death,14/06/2015,Male
36485,2015D0012971,Death,14/06/2015,Male
36486,2015D0012962,Death,14/06/2015,Female
36487,2015D0012923,Death,14/06/2015,Male
36488,2015D0012894,Death,14/06/2015,Male
36489,2015D0013035,Death,14/06/2015,Female
36490,2015D0013036,Death,14/06/2015,Female
36491,2015D0013037,Death,14/06/2015,Male
36492,2015D0013023,Death,14/06/2015,Male
36493,2015D0013024,Death,14/06/2015,Female
36494,2015D0013025,Death,14/06/2015,Male
36495,2015D0013143,Death,14/06/2015,Female
36496,2016B0002369,Birth,14/06/2015,Female
36497,2015B0027059,Birth,14/06/2015,Female
36498,2015B0026875,Birth,14/06/2015,Female
36499,2015B0028052,Birth,14/06/2015,Male
36500,2015D0012443,Death,14/06/2015,Female
36501,2015D0012444,Death,14/06/2015,Female
36502,2015D0012445,Death,14/06/2015,Female
36503,2015D0012446,Death,14/06/2015,Female
36504,2015D0012447,Death,14/06/2015,Male
36505,2015D0012448,Death,14/06/2015,Female
36506,2015D0012449,Death,14/06/2015,Female
36507,2015D0012450,Death,14/06/2015,Male
36508,2015D0012451,Death,14/06/2015,Female
36509,2015D0012452,Death,14/06/2015,Female
36510,2015D0012453,Death,14/06/2015,Male
36511,2015D0012392,Death,14/06/2015,Male
36512,2015D0012395,Death,14/06/2015,Male
36513,2015D0012382,Death,14/06/2015,Male
36514,2015D0012383,Death,14/06/2015,Female
36515,2015D0012384,Death,14/06/2015,Female
36516,2015D0012385,Death,14/06/2015,Female
36517,2015D0012386,Death,14/06/2015,Male
36518,2015D0012387,Death,14/06/2015,Male
36519,2015D0012388,Death,14/06/2015,Male
36520,2015D0012389,Death,14/06/2015,Female
36521,2015D0012390,Death,14/06/2015,Male
36522,2015D0012438,Death,14/06/2015,Male
36523,2015D0012439,Death,14/06/2015,Female
36524,2015B0026055,Birth,14/06/2015,Male
36525,2015B0025896,Birth,14/06/2015,Female
36526,2015B0026816,Birth,14/06/2015,Female
36527,2015B0026831,Birth,14/06/2015,Male
36528,2015B0026185,Birth,14/06/2015,Female
36529,2015B0026139,Birth,14/06/2015,Female
36530,2015B0026150,Birth,14/06/2015,Female
36531,2015B0026477,Birth,14/06/2015,Female
36532,2015B0026454,Birth,14/06/2015,Female
36533,2015B0026460,Birth,14/06/2015,Male
36534,2015B0026470,Birth,14/06/2015,Male
36535,2015B0026431,Birth,14/06/2015,Male
36536,2015B0026443,Birth,14/06/2015,Female
36537,2015B0024475,Birth,14/06/2015,Female
36538,2015B0024514,Birth,14/06/2015,Female
36539,2015B0024538,Birth,14/06/2015,Female
36540,2015B0024397,Birth,14/06/2015,Male
36541,2015B0024399,Birth,14/06/2015,Female
36542,2015B0024645,Birth,14/06/2015,Female
36543,2015B0024649,Birth,14/06/2015,Female
36544,2015B0024661,Birth,14/06/2015,Female
36545,2015B0024665,Birth,14/06/2015,Male
36546,2015B0024674,Birth,14/06/2015,Male
36547,2015B0024553,Birth,14/06/2015,Male
36548,2015B0024571,Birth,14/06/2015,Female
36549,2015B0024560,Birth,14/06/2015,Male
36550,2015B0024606,Birth,14/06/2015,Male
36551,2015B0024594,Birth,14/06/2015,Female
36552,2015B0024587,Birth,14/06/2015,Female
36553,2015B0024581,Birth,14/06/2015,Female
36554,2015B0024582,Birth,14/06/2015,Female
36555,2015B0024828,Birth,14/06/2015,Female
36556,2015B0025037,Birth,14/06/2015,Male
36557,2015B0025089,Birth,14/06/2015,Male
36558,2015B0025144,Birth,14/06/2015,Female
36559,2015B0025198,Birth,14/06/2015,Female
36560,2015B0025324,Birth,14/06/2015,Female
36561,2015B0025421,Birth,14/06/2015,Male
36562,2015B0025620,Birth,14/06/2015,Male
36563,2015B0025472,Birth,14/06/2015,Male
36564,2015B0025490,Birth,15/06/2015,Male
36565,2015B0025481,Birth,15/06/2015,Female
36566,2015B0025485,Birth,15/06/2015,Male
36567,2015B0025438,Birth,15/06/2015,Female
36568,2015B0025508,Birth,15/06/2015,Male
36569,2015B0025628,Birth,15/06/2015,Male
36570,2015B0025635,Birth,15/06/2015,Female
36571,2015B0025418,Birth,15/06/2015,Male
36572,2015B0025328,Birth,15/06/2015,Female
36573,2015B0025203,Birth,15/06/2015,Female
36574,2015B0025215,Birth,15/06/2015,Male
36575,2015B0025207,Birth,15/06/2015,Male
36576,2015B0025217,Birth,15/06/2015,Male
36577,2015B0025158,Birth,15/06/2015,Female
36578,2015B0025197,Birth,15/06/2015,Female
36579,2015B0025170,Birth,15/06/2015,Male
36580,2015B0025167,Birth,15/06/2015,Male
36581,2015B0025164,Birth,15/06/2015,Female
36582,2015B0029473,Birth,15/06/2015,Female
36583,2015B0025126,Birth,15/06/2015,Female
36584,2015B0025033,Birth,15/06/2015,Female
36585,2015B0024879,Birth,15/06/2015,Male
36586,2015B0024822,Birth,15/06/2015,Male
36587,2015B0024823,Birth,15/06/2015,Male
36588,2015B0024833,Birth,15/06/2015,Male
36589,2015B0024601,Birth,15/06/2015,Male
36590,2015B0024566,Birth,15/06/2015,Female
36591,2015B0024653,Birth,15/06/2015,Male
36592,2015B0024623,Birth,15/06/2015,Female
36593,2015B0024624,Birth,15/06/2015,Male
36594,2015B0024616,Birth,15/06/2015,Female
36595,2015B0024401,Birth,15/06/2015,Female
36596,2015B0024402,Birth,15/06/2015,Female
36597,2015B0024404,Birth,15/06/2015,Male
36598,2015B0024417,Birth,15/06/2015,Male
36599,2015B0024446,Birth,15/06/2015,Male
36600,2015B0024523,Birth,15/06/2015,Female
36601,2015B0024532,Birth,15/06/2015,Male
36602,2015B0024529,Birth,15/06/2015,Male
36603,2015B0024519,Birth,15/06/2015,Male
36604,2015B0024520,Birth,15/06/2015,Female
36605,2015B0024484,Birth,15/06/2015,Male
36606,2015B0024487,Birth,15/06/2015,Male
36607,2015B0024376,Birth,15/06/2015,Male
36608,2015B0024377,Birth,15/06/2015,Male
36609,2015B0034510,Birth,15/06/2015,Male
36610,2015B0055235,Birth,15/06/2015,Male
36611,2015B0055236,Birth,15/06/2015,Male
36612,2015D0013564,Death,15/06/2015,Male
36613,2015D0013565,Death,15/06/2015,Female
36614,2015B0026438,Birth,15/06/2015,Female
36615,2015B0026459,Birth,15/06/2015,Male
36616,2015B0026473,Birth,15/06/2015,Female
36617,2015B0026485,Birth,15/06/2015,Male
36618,2015B0026498,Birth,15/06/2015,Female
36619,2015B0026493,Birth,15/06/2015,Female
36620,2015B0026510,Birth,15/06/2015,Male
36621,2015B0026516,Birth,15/06/2015,Male
36622,2015B0026650,Birth,15/06/2015,Female
36623,2015B0026618,Birth,15/06/2015,Female
36624,2015B0026626,Birth,15/06/2015,Male
36625,2015B0026151,Birth,15/06/2015,Male
36626,2015B0026312,Birth,15/06/2015,Female
36627,2015B0026316,Birth,15/06/2015,Male
36628,2015B0026386,Birth,15/06/2015,Male
36629,2015B0026391,Birth,15/06/2015,Female
36630,2015B0026829,Birth,15/06/2015,Female
36631,2015B0026836,Birth,15/06/2015,Male
36632,2015B0026833,Birth,15/06/2015,Female
36633,2015B0026820,Birth,15/06/2015,Male
36634,2015B0026821,Birth,15/06/2015,Female
36635,2015B0026825,Birth,15/06/2015,Male
36636,2015B0026804,Birth,15/06/2015,Female
36637,2015B0026801,Birth,15/06/2015,Female
36638,2015B0026802,Birth,15/06/2015,Female
36639,2015B0026799,Birth,15/06/2015,Female
36640,2015B0025888,Birth,15/06/2015,Male
36641,2015B0026121,Birth,15/06/2015,Male
36642,2015B0026076,Birth,15/06/2015,Male
36643,2015B0025804,Birth,15/06/2015,Female
36644,2015B0025643,Birth,15/06/2015,Male
36645,2015B0025651,Birth,15/06/2015,Male
36646,2015B0025657,Birth,15/06/2015,Female
36647,2015B0025661,Birth,15/06/2015,Male
36648,2015B0035167,Birth,15/06/2015,Female
36649,2015D0012592,Death,15/06/2015,Male
36650,2015D0012612,Death,15/06/2015,Male
36651,2016D0031201,Death,15/06/2015,Female
36652,2015B0026941,Birth,15/06/2015,Male
36653,2015B0027052,Birth,15/06/2015,Female
36654,2015B0026950,Birth,15/06/2015,Female
36655,2015D0013139,Death,15/06/2015,Male
36656,2015D0013140,Death,15/06/2015,Female
36657,2015D0013085,Death,15/06/2015,Male
36658,2015D0013080,Death,15/06/2015,Male
36659,2015D0013081,Death,15/06/2015,Male
36660,2015D0013082,Death,15/06/2015,Female
36661,2015D0013083,Death,15/06/2015,Male
36662,2015D0013019,Death,15/06/2015,Male
36663,2015D0013020,Death,15/06/2015,Female
36664,2015D0013021,Death,15/06/2015,Female
36665,2015D0013022,Death,15/06/2015,Male
36666,2015D0013038,Death,15/06/2015,Female
36667,2015D0013055,Death,15/06/2015,Female
36668,2015D0013247,Death,15/06/2015,Male
36669,2015D0013248,Death,15/06/2015,Female
36670,2015D0013207,Death,15/06/2015,Male
36671,2015D0013208,Death,15/06/2015,Female
36672,2015D0012927,Death,15/06/2015,Male
36673,2015D0012924,Death,15/06/2015,Male
36674,2015D0012933,Death,15/06/2015,Male
36675,2015D0012944,Death,15/06/2015,Male
36676,2015D0012945,Death,15/06/2015,Male
36677,2015D0012946,Death,15/06/2015,Female
36678,2015D0012959,Death,15/06/2015,Female
36679,2015D0012972,Death,15/06/2015,Male
36680,2015D0012880,Death,15/06/2015,Female
36681,2015D0012881,Death,15/06/2015,Male
36682,2015D0012882,Death,15/06/2015,Female
36683,2015D0012809,Death,15/06/2015,Male
36684,2015D0012802,Death,15/06/2015,Male
36685,2015D0012803,Death,15/06/2015,Male
36686,2015D0012799,Death,15/06/2015,Female
36687,2015D0012800,Death,15/06/2015,Female
36688,2015D0012805,Death,15/06/2015,Female
36689,2015D0012806,Death,15/06/2015,Female
36690,2015D0012807,Death,15/06/2015,Female
36691,2015D0012823,Death,15/06/2015,Male
36692,2015D0012824,Death,15/06/2015,Male
36693,2015D0012819,Death,15/06/2015,Female
36694,2015D0012820,Death,15/06/2015,Male
36695,2015D0012821,Death,15/06/2015,Male
36696,2015D0012756,Death,15/06/2015,Male
36697,2015D0012773,Death,15/06/2015,Female
36698,2015D0012774,Death,15/06/2015,Female
36699,2015D0012775,Death,15/06/2015,Female
36700,2015D0012776,Death,15/06/2015,Male
36701,2015D0012777,Death,15/06/2015,Male
36702,2015D0012788,Death,15/06/2015,Female
36703,2015D0012763,Death,15/06/2015,Female
36704,2015D0012764,Death,15/06/2015,Male
36705,2015D0012678,Death,15/06/2015,Male
36706,2015D0012679,Death,15/06/2015,Female
36707,2015D0012680,Death,15/06/2015,Male
36708,2015D0012681,Death,15/06/2015,Female
36709,2015D0012670,Death,15/06/2015,Male
36710,2015D0012659,Death,15/06/2015,Male
36711,2015D0012660,Death,15/06/2015,Male
36712,2015D0012664,Death,15/06/2015,Male
36713,2015D0013338,Death,15/06/2015,Female
36714,2015D0013340,Death,15/06/2015,Female
36715,2015D0028183,Death,15/06/2015,Male
36716,2015D0028473,Death,15/06/2015,Male
36717,2015B0028820,Birth,15/06/2015,Male
36718,2015B0023862,Birth,15/06/2015,Female
36719,2015B0023883,Birth,15/06/2015,Male
36720,2015B0023885,Birth,15/06/2015,Female
36721,2015B0023855,Birth,15/06/2015,Male
36722,2015B0023963,Birth,15/06/2015,Female
36723,2015B0023964,Birth,15/06/2015,Female
36724,2015B0023965,Birth,15/06/2015,Female
36725,2015B0023966,Birth,15/06/2015,Male
36726,2015B0023967,Birth,15/06/2015,Male
36727,2015B0023968,Birth,15/06/2015,Male
36728,2015B0023969,Birth,15/06/2015,Male
36729,2015B0023924,Birth,15/06/2015,Female
36730,2015B0023989,Birth,15/06/2015,Male
36731,2015B0023990,Birth,15/06/2015,Male
36732,2015B0023991,Birth,15/06/2015,Female
36733,2015B0023992,Birth,15/06/2015,Male
36734,2015B0023993,Birth,15/06/2015,Male
36735,2015B0023994,Birth,15/06/2015,Female
36736,2015B0023995,Birth,15/06/2015,Male
36737,2015B0023996,Birth,15/06/2015,Male
36738,2015B0023997,Birth,15/06/2015,Female
36739,2015B0023998,Birth,15/06/2015,Male
36740,2015B0023999,Birth,15/06/2015,Female
36741,2015B0024000,Birth,15/06/2015,Female
36742,2015B0024001,Birth,15/06/2015,Female
36743,2015B0024002,Birth,15/06/2015,Male
36744,2015B0024003,Birth,15/06/2015,Female
36745,2015B0024004,Birth,15/06/2015,Male
36746,2015B0024005,Birth,15/06/2015,Female
36747,2015B0023460,Birth,15/06/2015,Male
36748,2015B0024307,Birth,15/06/2015,Male
36749,2015B0024360,Birth,15/06/2015,Male
36750,2015B0024366,Birth,15/06/2015,Male
36751,2015B0024358,Birth,15/06/2015,Male
36752,2015B0024348,Birth,15/06/2015,Male
36753,2015B0024102,Birth,15/06/2015,Female
36754,2015B0024075,Birth,15/06/2015,Female
36755,2015B0024079,Birth,15/06/2015,Female
36756,2015B0024061,Birth,15/06/2015,Male
36757,2015B0024134,Birth,15/06/2015,Female
36758,2015B0024175,Birth,15/06/2015,Female
36759,2015B0024176,Birth,15/06/2015,Female
36760,2015B0028290,Birth,15/06/2015,Male
36761,2016B0019454,Birth,15/06/2015,Female
36762,2015D0015259,Death,16/06/2015,Female
36763,2015B0024149,Birth,16/06/2015,Male
36764,2015B0024150,Birth,16/06/2015,Female
36765,2015B0024143,Birth,16/06/2015,Male
36766,2015B0024144,Birth,16/06/2015,Male
36767,2015B0024054,Birth,16/06/2015,Male
36768,2015B0024073,Birth,16/06/2015,Male
36769,2015B0024349,Birth,16/06/2015,Male
36770,2015B0024352,Birth,16/06/2015,Male
36771,2015B0024356,Birth,16/06/2015,Male
36772,2015B0024362,Birth,16/06/2015,Male
36773,2015B0024369,Birth,16/06/2015,Male
36774,2015B0024006,Birth,16/06/2015,Male
36775,2015B0024007,Birth,16/06/2015,Male
36776,2015B0024008,Birth,16/06/2015,Female
36777,2015B0024009,Birth,16/06/2015,Male
36778,2015B0024010,Birth,16/06/2015,Male
36779,2015B0024011,Birth,16/06/2015,Female
36780,2015B0024012,Birth,16/06/2015,Female
36781,2015B0024013,Birth,16/06/2015,Male
36782,2015B0024014,Birth,16/06/2015,Female
36783,2015B0024015,Birth,16/06/2015,Female
36784,2015B0024016,Birth,16/06/2015,Male
36785,2015B0024017,Birth,16/06/2015,Female
36786,2015B0024018,Birth,16/06/2015,Male
36787,2015B0024019,Birth,16/06/2015,Female
36788,2015D0028471,Death,16/06/2015,Female
36789,2015D0013356,Death,16/06/2015,Male
36790,2015D0013494,Death,16/06/2015,Female
36791,2015D0012665,Death,16/06/2015,Male
36792,2015D0012666,Death,16/06/2015,Male
36793,2015D0012661,Death,16/06/2015,Female
36794,2015D0012671,Death,16/06/2015,Male
36795,2015D0012672,Death,16/06/2015,Female
36796,2015D0012673,Death,16/06/2015,Male
36797,2015D0012663,Death,16/06/2015,Male
36798,2015D0012668,Death,16/06/2015,Male
36799,2015D0012669,Death,16/06/2015,Female
36800,2015D0012658,Death,16/06/2015,Male
36801,2015D0012655,Death,16/06/2015,Male
36802,2015D0012656,Death,16/06/2015,Male
36803,2015D0012765,Death,16/06/2015,Female
36804,2015D0012743,Death,16/06/2015,Male
36805,2015D0012735,Death,16/06/2015,Male
36806,2015D0012736,Death,16/06/2015,Female
36807,2015D0012737,Death,16/06/2015,Male
36808,2015D0012738,Death,16/06/2015,Male
36809,2015D0012739,Death,16/06/2015,Female
36810,2015D0012740,Death,16/06/2015,Male
36811,2015D0012746,Death,16/06/2015,Female
36812,2015D0012747,Death,16/06/2015,Female
36813,2015D0012748,Death,16/06/2015,Female
36814,2015D0012908,Death,16/06/2015,Female
36815,2015D0012961,Death,16/06/2015,Female
36816,2015D0012947,Death,16/06/2015,Male
36817,2015D0012948,Death,16/06/2015,Male
36818,2015D0012955,Death,16/06/2015,Female
36819,2015D0012956,Death,16/06/2015,Male
36820,2015D0012957,Death,16/06/2015,Female
36821,2015D0013205,Death,16/06/2015,Female
36822,2015D0013206,Death,16/06/2015,Female
36823,2015D0013168,Death,16/06/2015,Male
36824,2015D0013269,Death,16/06/2015,Female
36825,2015D0013270,Death,16/06/2015,Female
36826,2015D0013289,Death,16/06/2015,Male
36827,2015D0013056,Death,16/06/2015,Male
36828,2015D0013040,Death,16/06/2015,Female
36829,2015D0013041,Death,16/06/2015,Male
36830,2015D0013042,Death,16/06/2015,Male
36831,2015D0013014,Death,16/06/2015,Male
36832,2015D0013015,Death,16/06/2015,Male
36833,2015D0013016,Death,16/06/2015,Male
36834,2015D0013086,Death,16/06/2015,Female
36835,2015D0013087,Death,16/06/2015,Female
36836,2015D0013088,Death,16/06/2015,Female
36837,2015D0013099,Death,16/06/2015,Male
36838,2015D0013141,Death,16/06/2015,Male
36839,2015D0013142,Death,16/06/2015,Male
36840,2015D0013018,Death,16/06/2015,Male
36841,2015B0026979,Birth,16/06/2015,Male
36842,2015B0026988,Birth,16/06/2015,Female
36843,2015B0027075,Birth,16/06/2015,Male
36844,2015B0027079,Birth,16/06/2015,Female
36845,2015B0027083,Birth,16/06/2015,Female
36846,2015B0027038,Birth,16/06/2015,Female
36847,2015B0027093,Birth,16/06/2015,Male
36848,2015B0027098,Birth,16/06/2015,Female
36849,2015B0027089,Birth,16/06/2015,Male
36850,2015B0027114,Birth,16/06/2015,Female
36851,2015B0027103,Birth,16/06/2015,Female
36852,2015B0027107,Birth,16/06/2015,Female
36853,2015B0027109,Birth,16/06/2015,Female
36854,2015B0027112,Birth,16/06/2015,Female
36855,2015B0028054,Birth,16/06/2015,Male
36856,2015D0012599,Death,16/06/2015,Male
36857,2015D0012601,Death,16/06/2015,Male
36858,2015D0012602,Death,16/06/2015,Male
36859,2015D0012603,Death,16/06/2015,Male
36860,2015D0012604,Death,16/06/2015,Female
36861,2015D0012605,Death,16/06/2015,Male
36862,2015B0025655,Birth,16/06/2015,Male
36863,2015B0025676,Birth,16/06/2015,Male
36864,2015B0025696,Birth,16/06/2015,Female
36865,2015B0025704,Birth,16/06/2015,Female
36866,2015B0025720,Birth,16/06/2015,Male
36867,2015B0026020,Birth,16/06/2015,Male
36868,2015B0025884,Birth,16/06/2015,Female
36869,2015B0025885,Birth,16/06/2015,Female
36870,2015B0025930,Birth,16/06/2015,Male
36871,2015B0025969,Birth,16/06/2015,Female
36872,2015B0026838,Birth,16/06/2015,Male
36873,2015B0026729,Birth,16/06/2015,Male
36874,2015B0026733,Birth,16/06/2015,Male
36875,2015B0026845,Birth,16/06/2015,Male
36876,2015B0026851,Birth,16/06/2015,Female
36877,2015B0026398,Birth,16/06/2015,Female
36878,2015B0026322,Birth,16/06/2015,Male
36879,2015B0026135,Birth,16/06/2015,Male
36880,2015B0026128,Birth,16/06/2015,Male
36881,2015B0026263,Birth,16/06/2015,Male
36882,2015B0026524,Birth,16/06/2015,Male
36883,2015B0026543,Birth,16/06/2015,Male
36884,2015B0026537,Birth,16/06/2015,Female
36885,2015B0026532,Birth,16/06/2015,Female
36886,2015B0026428,Birth,16/06/2015,Male
36887,2015D0013522,Death,16/06/2015,Female
36888,2015B0054984,Birth,16/06/2015,Female
36889,2015B0030136,Birth,16/06/2015,Female
36890,2015B0024371,Birth,16/06/2015,Female
36891,2015B0024452,Birth,16/06/2015,Male
36892,2015B0024454,Birth,16/06/2015,Male
36893,2015B0024442,Birth,16/06/2015,Female
36894,2015B0024418,Birth,16/06/2015,Male
36895,2015B0024406,Birth,16/06/2015,Female
36896,2015B0024403,Birth,16/06/2015,Male
36897,2015B0024420,Birth,16/06/2015,Male
36898,2015B0024408,Birth,16/06/2015,Male
36899,2015B0024409,Birth,16/06/2015,Male
36900,2015B0024590,Birth,16/06/2015,Female
36901,2015B0024625,Birth,16/06/2015,Female
36902,2015B0024618,Birth,16/06/2015,Female
36903,2015B0024641,Birth,16/06/2015,Male
36904,2015B0024631,Birth,16/06/2015,Male
36905,2015B0024658,Birth,16/06/2015,Male
36906,2015B0024655,Birth,16/06/2015,Female
36907,2015B0024678,Birth,16/06/2015,Female
36908,2015B0024671,Birth,16/06/2015,Male
36909,2015B0024669,Birth,16/06/2015,Male
36910,2015B0024609,Birth,16/06/2015,Female
36911,2015B0024578,Birth,16/06/2015,Female
36912,2015B0024839,Birth,16/06/2015,Male
36913,2015B0024877,Birth,16/06/2015,Male
36914,2015B0024872,Birth,16/06/2015,Female
36915,2015B0024845,Birth,16/06/2015,Female
36916,2015B0024849,Birth,16/06/2015,Female
36917,2015B0025045,Birth,16/06/2015,Female
36918,2015B0025015,Birth,16/06/2015,Female
36919,2015B0025062,Birth,16/06/2015,Male
36920,2015B0025071,Birth,16/06/2015,Male
36921,2015B0025153,Birth,16/06/2015,Male
36922,2015B0025151,Birth,16/06/2015,Female
36923,2015B0025125,Birth,16/06/2015,Female
36924,2015B0025218,Birth,16/06/2015,Female
36925,2015B0025232,Birth,16/06/2015,Male
36926,2015B0025208,Birth,16/06/2015,Male
36927,2015B0025339,Birth,16/06/2015,Male
36928,2015B0025416,Birth,16/06/2015,Male
36929,2015B0025383,Birth,16/06/2015,Male
36930,2015B0025373,Birth,16/06/2015,Male
36931,2015B0025375,Birth,16/06/2015,Female
36932,2015B0025376,Birth,16/06/2015,Male
36933,2015B0025369,Birth,16/06/2015,Male
36934,2015B0025370,Birth,16/06/2015,Male
36935,2015B0025378,Birth,16/06/2015,Male
36936,2015B0025381,Birth,16/06/2015,Male
36937,2015B0025366,Birth,16/06/2015,Male
36938,2015B0025503,Birth,16/06/2015,Female
36939,2015B0025496,Birth,16/06/2015,Male
36940,2015B0025521,Birth,16/06/2015,Female
36941,2015B0025426,Birth,16/06/2015,Male
36942,2015B0025484,Birth,16/06/2015,Female
36943,2015B0025483,Birth,17/06/2015,Male
36944,2015B0025478,Birth,17/06/2015,Male
36945,2015B0025479,Birth,17/06/2015,Male
36946,2015B0025470,Birth,17/06/2015,Female
36947,2015B0025471,Birth,17/06/2015,Male
36948,2015B0025474,Birth,17/06/2015,Male
36949,2015B0025475,Birth,17/06/2015,Female
36950,2015B0025464,Birth,17/06/2015,Female
36951,2015B0025460,Birth,17/06/2015,Male
36952,2015B0025468,Birth,17/06/2015,Male
36953,2015B0025433,Birth,17/06/2015,Female
36954,2015B0025413,Birth,17/06/2015,Male
36955,2015B0025456,Birth,17/06/2015,Male
36956,2015B0025450,Birth,17/06/2015,Male
36957,2015B0025451,Birth,17/06/2015,Male
36958,2015B0025443,Birth,17/06/2015,Male
36959,2015B0025448,Birth,17/06/2015,Male
36960,2015B0025525,Birth,17/06/2015,Male
36961,2015B0025528,Birth,17/06/2015,Male
36962,2015B0025507,Birth,17/06/2015,Male
36963,2015B0025544,Birth,17/06/2015,Male
36964,2015B0025546,Birth,17/06/2015,Female
36965,2015B0025354,Birth,17/06/2015,Male
36966,2015B0025365,Birth,17/06/2015,Male
36967,2015B0025360,Birth,17/06/2015,Male
36968,2015B0025357,Birth,17/06/2015,Male
36969,2015B0025387,Birth,17/06/2015,Male
36970,2015B0025389,Birth,17/06/2015,Male
36971,2015B0025392,Birth,17/06/2015,Female
36972,2015B0025396,Birth,17/06/2015,Male
36973,2015B0025402,Birth,17/06/2015,Female
36974,2015B0025403,Birth,17/06/2015,Male
36975,2015B0025404,Birth,17/06/2015,Female
