Sr. No.,Registration No,Type,Date Of Event,Gender
14260,2018D0005845,Death,01/03/2018,Male
14261,2018D0005047,Death,01/03/2018,Female
14262,2018D0005045,Death,01/03/2018,Female
14263,2018D0005054,Death,01/03/2018,Female
14264,2018D0004997,Death,01/03/2018,Female
14265,2018D0004979,Death,01/03/2018,Male
14266,2018D0004995,Death,01/03/2018,Male
14267,2018D0004952,Death,01/03/2018,Male
14268,2018D0005858,Death,01/03/2018,Male
14269,2018D0005863,Death,01/03/2018,Male
14270,2018D0005864,Death,01/03/2018,Female
14271,2018D0005855,Death,01/03/2018,Male
14272,2018D0005856,Death,01/03/2018,Female
14273,2018D0005847,Death,01/03/2018,Male
14274,2018D0005881,Death,01/03/2018,Male
14275,2018D0006041,Death,01/03/2018,Female
14276,2018D0005063,Death,01/03/2018,Male
14277,2018D0005998,Death,01/03/2018,Male
14278,2018D0006000,Death,01/03/2018,Male
14279,2018D0005988,Death,01/03/2018,Male
14280,2018D0005989,Death,01/03/2018,Male
14281,2018D0005990,Death,01/03/2018,Female
14282,2018D0006111,Death,01/03/2018,Male
14283,2018D0006098,Death,01/03/2018,Female
14284,2018D0006099,Death,01/03/2018,Female
14285,2018D0006100,Death,01/03/2018,Male
14286,2018D0006102,Death,01/03/2018,Female
14287,2018D0006103,Death,01/03/2018,Female
14288,2018D0006120,Death,01/03/2018,Male
14289,2018D0006121,Death,01/03/2018,Male
14290,2018D0004413,Death,01/03/2018,Male
14291,2018D0005229,Death,01/03/2018,Male
14292,2018D0005222,Death,01/03/2018,Male
14293,2018D0005218,Death,01/03/2018,Male
14294,2018D0005211,Death,01/03/2018,Male
14295,2018D0005213,Death,01/03/2018,Male
14296,2018D0005215,Death,01/03/2018,Male
14297,2018D0005226,Death,01/03/2018,Female
14298,2018D0005231,Death,01/03/2018,Female
14299,2018D0005232,Death,01/03/2018,Male
14300,2018D0005233,Death,01/03/2018,Male
14301,2018D0005235,Death,01/03/2018,Male
14302,2018D0005236,Death,01/03/2018,Female
14303,2018D0005237,Death,01/03/2018,Male
14304,2018D0005238,Death,01/03/2018,Male
14305,2018D0005239,Death,01/03/2018,Male
14306,2018D0005240,Death,01/03/2018,Female
14307,2018D0005241,Death,01/03/2018,Female
14308,2018D0005242,Death,01/03/2018,Female
14309,2018D0005243,Death,01/03/2018,Male
14310,2018D0005244,Death,01/03/2018,Male
14311,2018D0006176,Death,01/03/2018,Female
14312,2018D0006165,Death,01/03/2018,Male
14313,2018D0006171,Death,01/03/2018,Female
14314,2018D0006172,Death,01/03/2018,Female
14315,2018B0010632,Birth,01/03/2018,Male
14316,2018B0010673,Birth,01/03/2018,Female
14317,2018B0010692,Birth,01/03/2018,Male
14318,2018B0010670,Birth,01/03/2018,Male
14319,2018B0010572,Birth,01/03/2018,Male
14320,2018B0010568,Birth,01/03/2018,Male
14321,2018B0010575,Birth,01/03/2018,Male
14322,2018B0010577,Birth,01/03/2018,Male
14323,2018B0010578,Birth,01/03/2018,Female
14324,2018B0010581,Birth,01/03/2018,Female
14325,2018B0010584,Birth,01/03/2018,Male
14326,2018B0010564,Birth,01/03/2018,Female
14327,2018B0010446,Birth,01/03/2018,Male
14328,2018B0010472,Birth,01/03/2018,Female
14329,2018B0018142,Birth,01/03/2018,Female
14330,2018B0009071,Birth,01/03/2018,Male
14331,2018B0009072,Birth,01/03/2018,Female
14332,2018B0009073,Birth,01/03/2018,Female
14333,2018B0009074,Birth,01/03/2018,Male
14334,2018B0009075,Birth,01/03/2018,Female
14335,2018B0009103,Birth,01/03/2018,Female
14336,2018B0009023,Birth,01/03/2018,Male
14337,2018B0009011,Birth,01/03/2018,Female
14338,2018B0009165,Birth,01/03/2018,Female
14339,2018B0009186,Birth,01/03/2018,Male
14340,2018B0009197,Birth,01/03/2018,Male
14341,2018B0009193,Birth,01/03/2018,Male
14342,2018B0009194,Birth,01/03/2018,Female
14343,2018B0009188,Birth,01/03/2018,Female
14344,2018B0009190,Birth,01/03/2018,Female
14345,2018B0009149,Birth,01/03/2018,Male
14346,2018B0009213,Birth,01/03/2018,Male
14347,2018B0009209,Birth,01/03/2018,Female
14348,2018B0009217,Birth,01/03/2018,Male
14349,2018B0009259,Birth,01/03/2018,Male
14350,2018B0009262,Birth,01/03/2018,Female
14351,2018B0009245,Birth,01/03/2018,Male
14352,2018B0010204,Birth,01/03/2018,Female
14353,2018B0010206,Birth,01/03/2018,Female
14354,2018B0010227,Birth,01/03/2018,Female
14355,2018B0010229,Birth,01/03/2018,Male
14356,2018B0010231,Birth,01/03/2018,Female
14357,2018B0010232,Birth,01/03/2018,Male
14358,2018B0010243,Birth,01/03/2018,Female
14359,2018B0010258,Birth,01/03/2018,Male
14360,2018B0010336,Birth,01/03/2018,Male
14361,2018B0009544,Birth,01/03/2018,Male
14362,2018B0009545,Birth,01/03/2018,Female
14363,2018B0009571,Birth,01/03/2018,Male
14364,2018B0009572,Birth,01/03/2018,Male
14365,2018B0009553,Birth,01/03/2018,Male
14366,2018B0009555,Birth,01/03/2018,Male
14367,2018B0009574,Birth,01/03/2018,Female
14368,2018B0009577,Birth,01/03/2018,Male
14369,2018B0009592,Birth,01/03/2018,Female
14370,2018B0010776,Birth,01/03/2018,Male
14371,2018B0010765,Birth,01/03/2018,Female
14372,2018B0010767,Birth,01/03/2018,Male
14373,2018B0009379,Birth,01/03/2018,Male
14374,2018B0009380,Birth,01/03/2018,Female
14375,2018B0009385,Birth,01/03/2018,Female
14376,2018B0009371,Birth,01/03/2018,Female
14377,2018B0009372,Birth,01/03/2018,Female
14378,2018B0009344,Birth,01/03/2018,Male
14379,2018B0009341,Birth,01/03/2018,Female
14380,2018B0009399,Birth,01/03/2018,Male
14381,2018B0009391,Birth,01/03/2018,Female
14382,2018B0009505,Birth,01/03/2018,Male
14383,2018B0009467,Birth,01/03/2018,Female
14384,2018B0009477,Birth,01/03/2018,Female
14385,2018B0009471,Birth,01/03/2018,Female
14386,2018B0009474,Birth,01/03/2018,Female
14387,2018D0007809,Death,01/03/2018,Female
14388,2018D0007835,Death,01/03/2018,Male
14389,2018B0009960,Birth,02/03/2018,Female
14390,2018B0009955,Birth,02/03/2018,Male
14391,2018B0009957,Birth,02/03/2018,Female
14392,2018B0009939,Birth,02/03/2018,Male
14393,2018B0009940,Birth,02/03/2018,Male
14394,2018B0009929,Birth,02/03/2018,Female
14395,2018B0009704,Birth,02/03/2018,Male
14396,2018B0009739,Birth,02/03/2018,Female
14397,2018B0009732,Birth,02/03/2018,Male
14398,2018B0009720,Birth,02/03/2018,Male
14399,2018B0009683,Birth,02/03/2018,Male
14400,2018B0009811,Birth,02/03/2018,Female
14401,2018B0009808,Birth,02/03/2018,Female
14402,2018B0009809,Birth,02/03/2018,Female
14403,2018B0009805,Birth,02/03/2018,Female
14404,2018B0009802,Birth,02/03/2018,Male
14405,2018B0009789,Birth,02/03/2018,Male
14406,2018B0009783,Birth,02/03/2018,Female
14407,2018B0009786,Birth,02/03/2018,Male
14408,2018B0009798,Birth,02/03/2018,Male
14409,2018B0009799,Birth,02/03/2018,Female
14410,2018B0009795,Birth,02/03/2018,Male
14411,2018B0009793,Birth,02/03/2018,Male
14412,2018B0009764,Birth,02/03/2018,Male
14413,2018B0009761,Birth,02/03/2018,Male
14414,2018B0009762,Birth,02/03/2018,Female
14415,2018B0009759,Birth,02/03/2018,Male
14416,2018B0009757,Birth,02/03/2018,Male
14417,2018B0009750,Birth,02/03/2018,Male
14418,2018B0009781,Birth,02/03/2018,Male
14419,2018B0009779,Birth,02/03/2018,Female
14420,2018B0009776,Birth,02/03/2018,Female
14421,2018B0009777,Birth,02/03/2018,Male
14422,2018B0009774,Birth,02/03/2018,Female
14423,2018B0009766,Birth,02/03/2018,Female
14424,2018B0009768,Birth,02/03/2018,Male
14425,2018B0009772,Birth,02/03/2018,Female
14426,2018B0009770,Birth,02/03/2018,Male
14427,2018B0009815,Birth,02/03/2018,Male
14428,2018B0009658,Birth,02/03/2018,Male
14429,2018B0009663,Birth,02/03/2018,Male
14430,2018B0009677,Birth,02/03/2018,Female
14431,2018B0009679,Birth,02/03/2018,Female
14432,2018B0011997,Birth,02/03/2018,Female
14433,2018B0011999,Birth,02/03/2018,Male
14434,2018B0012032,Birth,02/03/2018,Male
14435,2018B0012033,Birth,02/03/2018,Female
14436,2018B0012034,Birth,02/03/2018,Female
14437,2018B0012035,Birth,02/03/2018,Male
14438,2018B0012036,Birth,02/03/2018,Male
14439,2018B0011817,Birth,02/03/2018,Female
14440,2018B0011806,Birth,02/03/2018,Male
14441,2018B0011616,Birth,02/03/2018,Male
14442,2018B0011618,Birth,02/03/2018,Male
14443,2018B0010986,Birth,02/03/2018,Male
14444,2018B0010983,Birth,02/03/2018,Female
14445,2018B0010907,Birth,02/03/2018,Male
14446,2018B0010882,Birth,02/03/2018,Male
14447,2018B0010879,Birth,02/03/2018,Female
14448,2018B0010877,Birth,02/03/2018,Female
14449,2018B0010868,Birth,02/03/2018,Female
14450,2018B0010136,Birth,02/03/2018,Male
14451,2018B0010152,Birth,02/03/2018,Female
14452,2018B0010067,Birth,02/03/2018,Male
14453,2018B0010062,Birth,02/03/2018,Male
14454,2018B0011429,Birth,02/03/2018,Female
14455,2018B0011563,Birth,02/03/2018,Male
14456,2018B0011565,Birth,02/03/2018,Male
14457,2018B0011591,Birth,02/03/2018,Male
14458,2018B0011483,Birth,02/03/2018,Male
14459,2018B0011095,Birth,02/03/2018,Male
14460,2018B0011096,Birth,02/03/2018,Female
14461,2018B0011097,Birth,02/03/2018,Female
14462,2018B0011035,Birth,02/03/2018,Female
14463,2018B0011036,Birth,02/03/2018,Male
14464,2018B0011157,Birth,02/03/2018,Male
14465,2018B0011158,Birth,02/03/2018,Male
14466,2018B0011159,Birth,02/03/2018,Male
14467,2018B0011160,Birth,02/03/2018,Male
14468,2018B0011161,Birth,02/03/2018,Female
14469,2018B0011137,Birth,02/03/2018,Male
14470,2018B0011138,Birth,02/03/2018,Female
14471,2018B0011133,Birth,02/03/2018,Male
14472,2018B0011134,Birth,02/03/2018,Male
14473,2018B0011135,Birth,02/03/2018,Female
14474,2018B0011092,Birth,02/03/2018,Female
14475,2018B0011250,Birth,02/03/2018,Female
14476,2018B0011243,Birth,02/03/2018,Male
14477,2018B0011300,Birth,02/03/2018,Male
14478,2018B0013593,Birth,02/03/2018,Male
14479,2018B0012155,Birth,02/03/2018,Male
14480,2018D0006156,Death,02/03/2018,Female
14481,2018D0006151,Death,02/03/2018,Female
14482,2018D0006152,Death,02/03/2018,Male
14483,2018D0006170,Death,02/03/2018,Female
14484,2018D0005227,Death,02/03/2018,Female
14485,2018D0005228,Death,02/03/2018,Male
14486,2018D0005224,Death,02/03/2018,Male
14487,2018D0005225,Death,02/03/2018,Female
14488,2018D0005220,Death,02/03/2018,Male
14489,2018D0006112,Death,02/03/2018,Male
14490,2018D0006113,Death,02/03/2018,Male
14491,2018D0006084,Death,02/03/2018,Male
14492,2018D0006067,Death,02/03/2018,Male
14493,2018D0006065,Death,02/03/2018,Female
14494,2018D0005999,Death,02/03/2018,Male
14495,2018D0006025,Death,02/03/2018,Female
14496,2018D0006003,Death,02/03/2018,Male
14497,2018D0006061,Death,02/03/2018,Male
14498,2018D0006022,Death,02/03/2018,Female
14499,2018D0006035,Death,02/03/2018,Male
14500,2018D0005073,Death,02/03/2018,Male
14501,2018D0005068,Death,02/03/2018,Male
14502,2018D0005078,Death,02/03/2018,Male
14503,2018D0005848,Death,02/03/2018,Male
14504,2018D0005849,Death,02/03/2018,Male
14505,2018D0005850,Death,02/03/2018,Female
14506,2018D0005857,Death,02/03/2018,Female
14507,2018D0005861,Death,02/03/2018,Male
14508,2018D0005873,Death,02/03/2018,Male
14509,2018D0004977,Death,02/03/2018,Female
14510,2018D0004974,Death,02/03/2018,Male
14511,2018D0004981,Death,02/03/2018,Female
14512,2018D0004983,Death,02/03/2018,Male
14513,2018D0004984,Death,02/03/2018,Female
14514,2018D0004971,Death,02/03/2018,Female
14515,2018D0005934,Death,02/03/2018,Male
14516,2018D0005932,Death,02/03/2018,Female
14517,2018D0004999,Death,02/03/2018,Female
14518,2018D0004994,Death,02/03/2018,Male
14519,2018D0004991,Death,02/03/2018,Male
14520,2018D0004992,Death,02/03/2018,Male
14521,2018D0004988,Death,02/03/2018,Male
14522,2018D0004989,Death,02/03/2018,Female
14523,2018D0004986,Death,02/03/2018,Female
14524,2018D0005060,Death,02/03/2018,Female
14525,2018D0005051,Death,02/03/2018,Male
14526,2018D0005846,Death,02/03/2018,Female
14527,2018D0005793,Death,02/03/2018,Male
14528,2018D0004855,Death,02/03/2018,Female
14529,2018D0005783,Death,02/03/2018,Female
14530,2018D0005779,Death,02/03/2018,Male
14531,2018D0005809,Death,02/03/2018,Female
14532,2018D0005812,Death,02/03/2018,Female
14533,2018D0005813,Death,02/03/2018,Male
14534,2018D0005814,Death,02/03/2018,Female
14535,2018D0005739,Death,02/03/2018,Male
14536,2018D0004804,Death,02/03/2018,Male
14537,2018D0006573,Death,02/03/2018,Female
14538,2018D0006769,Death,02/03/2018,Female
14539,2018D0006223,Death,02/03/2018,Female
14540,2018D0006240,Death,02/03/2018,Female
14541,2018D0006237,Death,02/03/2018,Male
14542,2018D0006242,Death,02/03/2018,Female
14543,2018D0006243,Death,02/03/2018,Female
14544,2018D0006244,Death,02/03/2018,Female
14545,2018D0006456,Death,02/03/2018,Male
14546,2018D0006401,Death,02/03/2018,Female
14547,2018D0006395,Death,02/03/2018,Female
14548,2018D0006405,Death,02/03/2018,Female
14549,2018D0006403,Death,02/03/2018,Male
14550,2018D0006196,Death,02/03/2018,Male
14551,2018D0006204,Death,02/03/2018,Male
14552,2018D0006429,Death,02/03/2018,Male
14553,2018D0006190,Death,02/03/2018,Female
14554,2018D0006331,Death,02/03/2018,Female
14555,2018D0006387,Death,02/03/2018,Female
14556,2018B0010337,Birth,02/03/2018,Female
14557,2018B0010338,Birth,02/03/2018,Female
14558,2018B0010334,Birth,02/03/2018,Female
14559,2018B0010262,Birth,02/03/2018,Male
14560,2018B0010259,Birth,02/03/2018,Male
14561,2018B0010264,Birth,02/03/2018,Male
14562,2018B0010237,Birth,02/03/2018,Female
14563,2018B0010205,Birth,02/03/2018,Male
14564,2018B0010202,Birth,02/03/2018,Male
14565,2018B0016132,Birth,02/03/2018,Female
14566,2018B0009246,Birth,02/03/2018,Male
14567,2018B0009206,Birth,02/03/2018,Female
14568,2018B0009138,Birth,02/03/2018,Male
14569,2018B0009114,Birth,02/03/2018,Male
14570,2018B0008976,Birth,02/03/2018,Female
14571,2018B0009089,Birth,02/03/2018,Female
14572,2018B0009090,Birth,02/03/2018,Female
14573,2018B0009087,Birth,02/03/2018,Male
14574,2018B0018143,Birth,02/03/2018,Female
14575,2018B0010503,Birth,02/03/2018,Male
14576,2018B0010448,Birth,02/03/2018,Male
14577,2018B0010453,Birth,02/03/2018,Male
14578,2018B0010455,Birth,02/03/2018,Male
14579,2018B0010458,Birth,02/03/2018,Female
14580,2018B0010506,Birth,02/03/2018,Female
14581,2018B0010561,Birth,02/03/2018,Male
14582,2018B0010559,Birth,02/03/2018,Male
14583,2018B0010585,Birth,02/03/2018,Male
14584,2018B0010582,Birth,02/03/2018,Female
14585,2018B0010579,Birth,02/03/2018,Male
14586,2018B0010590,Birth,02/03/2018,Male
14587,2018B0010591,Birth,02/03/2018,Male
14588,2018B0010587,Birth,02/03/2018,Female
14589,2018B0010637,Birth,02/03/2018,Male
14590,2018B0010697,Birth,02/03/2018,Female
14591,2018B0010702,Birth,02/03/2018,Female
14592,2018B0009483,Birth,02/03/2018,Female
14593,2018B0009508,Birth,02/03/2018,Male
14594,2018B0009393,Birth,02/03/2018,Female
14595,2018B0009397,Birth,02/03/2018,Male
14596,2018B0009414,Birth,02/03/2018,Female
14597,2018B0009347,Birth,02/03/2018,Female
14598,2018B0009348,Birth,02/03/2018,Male
14599,2018B0009350,Birth,02/03/2018,Male
14600,2018B0009274,Birth,02/03/2018,Male
14601,2018B0009277,Birth,02/03/2018,Male
14602,2018B0010770,Birth,02/03/2018,Male
14603,2018B0009588,Birth,02/03/2018,Female
14604,2018B0009546,Birth,02/03/2018,Male
14605,2018B0009547,Birth,02/03/2018,Male
14606,2018D0007014,Death,02/03/2018,Male
14607,2018D0009276,Death,02/03/2018,Female
14608,2018B0011302,Birth,03/03/2018,Female
14609,2018B0011245,Birth,03/03/2018,Male
14610,2018B0011272,Birth,03/03/2018,Male
14611,2018B0011238,Birth,03/03/2018,Male
14612,2018B0011184,Birth,03/03/2018,Female
14613,2018B0011186,Birth,03/03/2018,Female
14614,2018B0011139,Birth,03/03/2018,Male
14615,2018B0011140,Birth,03/03/2018,Male
14616,2018B0011141,Birth,03/03/2018,Male
14617,2018B0011162,Birth,03/03/2018,Male
14618,2018B0011163,Birth,03/03/2018,Male
14619,2018B0011164,Birth,03/03/2018,Female
14620,2018B0011165,Birth,03/03/2018,Female
14621,2018B0011166,Birth,03/03/2018,Female
14622,2018B0011167,Birth,03/03/2018,Male
14623,2018B0011168,Birth,03/03/2018,Male
14624,2018B0011048,Birth,03/03/2018,Female
14625,2018B0011083,Birth,03/03/2018,Male
14626,2018B0011511,Birth,03/03/2018,Female
14627,2018B0011592,Birth,03/03/2018,Female
14628,2018B0011567,Birth,03/03/2018,Male
14629,2018B0011426,Birth,03/03/2018,Female
14630,2018B0011392,Birth,03/03/2018,Male
14631,2018B0011335,Birth,03/03/2018,Male
14632,2018B0011173,Birth,03/03/2018,Female
14633,2018B0010154,Birth,03/03/2018,Male
14634,2018B0010019,Birth,03/03/2018,Female
14635,2018B0010886,Birth,03/03/2018,Female
14636,2018B0010827,Birth,03/03/2018,Female
14637,2018B0010851,Birth,03/03/2018,Male
14638,2018B0010111,Birth,03/03/2018,Male
14639,2018B0010893,Birth,03/03/2018,Female
14640,2018B0010890,Birth,03/03/2018,Female
14641,2018B0011820,Birth,03/03/2018,Female
14642,2018B0011831,Birth,03/03/2018,Male
14643,2018B0012037,Birth,03/03/2018,Male
14644,2018B0012038,Birth,03/03/2018,Male
14645,2018B0012002,Birth,03/03/2018,Male
14646,2018B0012007,Birth,03/03/2018,Male
14647,2018B0012005,Birth,03/03/2018,Female
14648,2018B0012009,Birth,03/03/2018,Male
14649,2018B0009680,Birth,03/03/2018,Male
14650,2018B0009682,Birth,03/03/2018,Male
14651,2018B0009613,Birth,03/03/2018,Female
14652,2018B0009607,Birth,03/03/2018,Female
14653,2018B0008032,Birth,03/03/2018,Female
14654,2018B0009816,Birth,03/03/2018,Female
14655,2018B0009817,Birth,03/03/2018,Male
14656,2018B0009765,Birth,03/03/2018,Female
14657,2018B0009812,Birth,03/03/2018,Male
14658,2018B0009814,Birth,03/03/2018,Male
14659,2018B0009684,Birth,03/03/2018,Male
14660,2018B0009711,Birth,03/03/2018,Female
14661,2018B0009738,Birth,03/03/2018,Male
14662,2018B0009921,Birth,03/03/2018,Male
14663,2018B0009824,Birth,03/03/2018,Male
14664,2018B0009819,Birth,03/03/2018,Female
14665,2018B0009820,Birth,03/03/2018,Female
14666,2018B0009821,Birth,03/03/2018,Female
14667,2018B0009822,Birth,03/03/2018,Male
14668,2018B0009826,Birth,03/03/2018,Male
14669,2018B0009827,Birth,03/03/2018,Female
14670,2018B0009828,Birth,03/03/2018,Female
14671,2018B0009830,Birth,03/03/2018,Male
14672,2018B0009831,Birth,03/03/2018,Female
14673,2018B0009832,Birth,03/03/2018,Male
14674,2018B0009833,Birth,03/03/2018,Male
14675,2018B0009834,Birth,03/03/2018,Male
14676,2018B0009835,Birth,03/03/2018,Female
14677,2018B0009836,Birth,03/03/2018,Female
14678,2018B0009837,Birth,03/03/2018,Male
14679,2018B0009951,Birth,03/03/2018,Female
14680,2018B0009932,Birth,03/03/2018,Female
14681,2018B0009934,Birth,03/03/2018,Female
14682,2018B0012039,Birth,03/03/2018,Male
14683,2018B0012040,Birth,03/03/2018,Male
14684,2018B0012041,Birth,03/03/2018,Male
14685,2018B0012166,Birth,03/03/2018,Male
14686,2018B0012170,Birth,03/03/2018,Female
14687,2018D0006384,Death,03/03/2018,Female
14688,2018D0006191,Death,03/03/2018,Female
14689,2018D0006193,Death,03/03/2018,Female
14690,2018D0006194,Death,03/03/2018,Female
14691,2018D0006428,Death,03/03/2018,Male
14692,2018D0006400,Death,03/03/2018,Female
14693,2018D0006397,Death,03/03/2018,Male
14694,2018D0006398,Death,03/03/2018,Male
14695,2018D0006415,Death,03/03/2018,Female
14696,2018D0006421,Death,03/03/2018,Male
14697,2018D0006452,Death,03/03/2018,Male
14698,2018D0006288,Death,03/03/2018,Female
14699,2018D0006440,Death,03/03/2018,Female
14700,2018D0006493,Death,03/03/2018,Male
14701,2018D0006494,Death,03/03/2018,Male
14702,2018D0006245,Death,03/03/2018,Male
14703,2018D0006262,Death,03/03/2018,Male
14704,2018D0006263,Death,03/03/2018,Male
14705,2018D0006264,Death,03/03/2018,Female
14706,2018D0006266,Death,03/03/2018,Male
14707,2018D0006281,Death,03/03/2018,Female
14708,2018D0006510,Death,03/03/2018,Female
14709,2018D0006511,Death,03/03/2018,Female
14710,2018D0006512,Death,03/03/2018,Female
14711,2018D0006513,Death,03/03/2018,Male
14712,2018D0006514,Death,03/03/2018,Male
14713,2018D0006515,Death,03/03/2018,Female
14714,2018D0006496,Death,03/03/2018,Female
14715,2018D0006519,Death,03/03/2018,Male
14716,2018D0006562,Death,03/03/2018,Female
14717,2018D0006681,Death,03/03/2018,Male
14718,2018D0006781,Death,03/03/2018,Male
14719,2018D0006574,Death,03/03/2018,Male
14720,2018D0006843,Death,03/03/2018,Male
14721,2018D0006806,Death,03/03/2018,Male
14722,2018D0006810,Death,03/03/2018,Female
14723,2018D0006813,Death,03/03/2018,Male
14724,2018D0006815,Death,03/03/2018,Male
14725,2018D0006816,Death,03/03/2018,Female
14726,2018D0005732,Death,03/03/2018,Male
14727,2018D0004824,Death,03/03/2018,Male
14728,2018D0005707,Death,03/03/2018,Female
14729,2018D0005708,Death,03/03/2018,Male
14730,2018D0005700,Death,03/03/2018,Male
14731,2018D0005701,Death,03/03/2018,Male
14732,2018D0005703,Death,03/03/2018,Male
14733,2018D0005704,Death,03/03/2018,Male
14734,2018D0005710,Death,03/03/2018,Female
14735,2018D0005711,Death,03/03/2018,Female
14736,2018D0005698,Death,03/03/2018,Male
14737,2018D0005690,Death,03/03/2018,Male
14738,2018D0005694,Death,03/03/2018,Female
14739,2018D0005815,Death,03/03/2018,Female
14740,2018D0005816,Death,03/03/2018,Male
14741,2018D0005817,Death,03/03/2018,Female
14742,2018D0005818,Death,03/03/2018,Female
14743,2018D0005819,Death,03/03/2018,Male
14744,2018D0005820,Death,03/03/2018,Male
14745,2018D0005821,Death,03/03/2018,Male
14746,2018D0005822,Death,03/03/2018,Female
14747,2018D0005823,Death,03/03/2018,Female
14748,2018D0005824,Death,03/03/2018,Male
14749,2018D0005825,Death,03/03/2018,Female
14750,2018D0005810,Death,03/03/2018,Female
14751,2018D0005811,Death,03/03/2018,Male
14752,2018D0005778,Death,03/03/2018,Female
14753,2018D0005776,Death,03/03/2018,Male
14754,2018D0005781,Death,03/03/2018,Male
14755,2018D0005769,Death,03/03/2018,Male
14756,2018D0005770,Death,03/03/2018,Male
14757,2018D0005772,Death,03/03/2018,Male
14758,2018D0005773,Death,03/03/2018,Male
14759,2018D0005774,Death,03/03/2018,Male
14760,2018D0005757,Death,03/03/2018,Male
14761,2018D0005743,Death,03/03/2018,Male
14762,2018D0005754,Death,03/03/2018,Male
14763,2018D0005755,Death,03/03/2018,Female
14764,2018D0005764,Death,03/03/2018,Female
14765,2018D0005765,Death,03/03/2018,Male
14766,2018D0005766,Death,03/03/2018,Male
14767,2018D0005759,Death,03/03/2018,Male
14768,2018D0005760,Death,03/03/2018,Male
14769,2018D0005761,Death,03/03/2018,Male
14770,2018D0005762,Death,03/03/2018,Female
14771,2018D0004090,Death,03/03/2018,Female
14772,2018D0005925,Death,03/03/2018,Male
14773,2018D0005930,Death,03/03/2018,Male
14774,2018D0005928,Death,03/03/2018,Female
14775,2018D0005892,Death,03/03/2018,Male
14776,2018D0006019,Death,03/03/2018,Male
14777,2018D0006050,Death,03/03/2018,Male
14778,2018D0005995,Death,03/03/2018,Female
14779,2018D0005996,Death,03/03/2018,Male
14780,2018D0005997,Death,03/03/2018,Male
14781,2018D0006015,Death,03/03/2018,Male
14782,2018D0005980,Death,03/03/2018,Male
14783,2018D0006074,Death,03/03/2018,Male
14784,2018D0006075,Death,03/03/2018,Male
14785,2018D0006087,Death,03/03/2018,Male
14786,2018D0006088,Death,03/03/2018,Male
14787,2018D0006114,Death,03/03/2018,Male
14788,2018D0006095,Death,03/03/2018,Female
14789,2018D0006104,Death,03/03/2018,Female
14790,2018D0006105,Death,03/03/2018,Female
14791,2018D0006106,Death,03/03/2018,Male
14792,2018D0006107,Death,03/03/2018,Male
14793,2018D0006148,Death,03/03/2018,Female
14794,2018D0006139,Death,03/03/2018,Male
14795,2018D0006142,Death,03/03/2018,Female
14796,2018D0006145,Death,03/03/2018,Female
14797,2018B0010700,Birth,03/03/2018,Male
14798,2018B0010634,Birth,03/03/2018,Male
14799,2018B0010662,Birth,03/03/2018,Female
14800,2018B0010663,Birth,03/03/2018,Male
14801,2018B0010660,Birth,03/03/2018,Female
14802,2018B0010645,Birth,03/03/2018,Female
14803,2018B0010642,Birth,03/03/2018,Female
14804,2018B0010596,Birth,03/03/2018,Male
14805,2018B0010592,Birth,03/03/2018,Male
14806,2018B0010600,Birth,03/03/2018,Male
14807,2018B0010601,Birth,03/03/2018,Female
14808,2018B0010602,Birth,03/03/2018,Male
14809,2018B0010605,Birth,03/03/2018,Female
14810,2018B0010598,Birth,03/03/2018,Male
14811,2018B0010612,Birth,03/03/2018,Male
14812,2018B0010609,Birth,03/03/2018,Female
14813,2018B0010586,Birth,03/03/2018,Female
14814,2018B0010554,Birth,03/03/2018,Female
14815,2018B0010509,Birth,03/03/2018,Female
14816,2018B0010464,Birth,03/03/2018,Female
14817,2018B0010467,Birth,03/03/2018,Female
14818,2018B0009109,Birth,03/03/2018,Male
14819,2018B0009182,Birth,03/03/2018,Female
14820,2018B0009175,Birth,03/03/2018,Female
14821,2018B0009176,Birth,03/03/2018,Female
14822,2018B0009177,Birth,03/03/2018,Male
14823,2018B0009203,Birth,03/03/2018,Male
14824,2018B0009225,Birth,03/03/2018,Female
14825,2018B0009221,Birth,03/03/2018,Female
14826,2018B0009248,Birth,03/03/2018,Female
14827,2018B0009266,Birth,03/03/2018,Female
14828,2018B0010186,Birth,03/03/2018,Male
14829,2018B0010187,Birth,03/03/2018,Female
14830,2018B0010189,Birth,03/03/2018,Male
14831,2018B0010191,Birth,03/03/2018,Female
14832,2018B0010193,Birth,03/03/2018,Male
14833,2018B0010175,Birth,03/03/2018,Male
14834,2018B0010176,Birth,03/03/2018,Male
14835,2018B0010178,Birth,03/03/2018,Male
14836,2018B0010180,Birth,03/03/2018,Female
14837,2018B0010182,Birth,03/03/2018,Female
14838,2018B0010183,Birth,03/03/2018,Male
14839,2018B0010238,Birth,03/03/2018,Female
14840,2018B0010235,Birth,03/03/2018,Male
14841,2018B0010240,Birth,03/03/2018,Male
14842,2018B0010246,Birth,03/03/2018,Male
14843,2018B0017743,Birth,03/03/2018,Female
14844,2018B0010346,Birth,03/03/2018,Male
14845,2018B0009595,Birth,03/03/2018,Male
14846,2018B0010780,Birth,03/03/2018,Male
14847,2018B0009351,Birth,03/03/2018,Male
14848,2018B0009353,Birth,03/03/2018,Male
14849,2018B0009354,Birth,03/03/2018,Male
14850,2018B0009355,Birth,03/03/2018,Female
14851,2018B0009356,Birth,03/03/2018,Male
